date,adm_level,adm_id,PCODE,n_pixels,rfh,rfh_avg,r1h,r1h_avg,r3h,r3h_avg,rfq,r1q,r3q,version,adm2_name,rfh_percentile,r1h_percentile,r3h_percentile
2026-02-01,2,1011955,MMR013D004,3.0,0.0,0.0,0.0,0.044444446,14.333333,28.244446,100.0,99.11894,58.15507,final,Yangon (West),0.05757575757575758,0.02727272727272727,0.048484848484848485
2026-02-11,2,1011953,MMR013D001,158.0,1.5189873,0.9263713,3.721519,2.9246836,9.822785,14.816245,109.99964,110.055115,74.80118,final,Yangon (North),0.24848484848484848,0.15757575757575756,0.006060606060606061
2026-02-11,2,1011952,MMR013D002,13.0,0.7692308,0.30512822,1.1538461,0.5974359,7.7692313,19.561539,108.748184,109.940445,51.988728,final,Yangon (East),0.1,0.045454545454545456,0.006060606060606061
2026-02-11,2,1011954,MMR013D003,164.0,1.8963414,1.0912602,3.780488,2.625813,9.786585,20.461788,113.216995,115.14166,58.073627,final,Yangon (South),0.24848484848484848,0.12121212121212122,0.006060606060606061
2026-02-11,2,1011955,MMR013D004,3.0,0.0,0.0,0.0,0.011111111,8.0,20.122223,100.0,99.77827,51.747013,final,Yangon (West),0.05757575757575758,0.02727272727272727,0.006060606060606061
2026-02-21,2,1011953,MMR013D001,158.0,1.886076,1.0044304,4.620253,2.8459916,10.651899,11.368776,114.68326,122.613594,95.62046,final,Yangon (North),0.3212121212121212,0.21212121212121213,0.012121212121212121
2026-02-21,2,1011952,MMR013D002,13.0,2.8461537,1.2333333,3.7692306,1.5641025,9.461538,12.051282,125.874115,133.59375,84.812035,final,Yangon (East),0.3151515151515151,0.13333333333333333,0.012121212121212121
2026-02-21,2,1011954,MMR013D003,164.0,2.890244,1.3359756,6.1036587,3.1867886,11.512196,13.222358,124.53084,135.62898,90.61503,final,Yangon (South),0.32727272727272727,0.21818181818181817,0.012121212121212121
2026-02-21,2,1011955,MMR013D004,3.0,3.0,1.0666667,3.0,1.0666667,9.333334,11.655556,131.86813,131.86813,86.05737,final,Yangon (West),0.29393939393939394,0.11515151515151516,0.012121212121212121
2026-03-01,2,1011953,MMR013D001,158.0,5.689873,3.2405064,9.094936,5.171308,15.341772,12.770042,129.7235,138.57544,114.47228,final,Yangon (North),0.42424242424242425,0.32727272727272727,0.07878787878787878
2026-03-01,2,1011952,MMR013D002,13.0,12.384615,7.6179485,16.0,9.15641,20.846153,16.848719,137.77687,148.3427,118.29597,final,Yangon (East),0.44242424242424244,0.3393939393939394,0.13333333333333333
2026-03-01,2,1011954,MMR013D003,164.0,10.737804,5.9426827,15.524389,8.369919,21.231707,16.402845,143.82036,153.51169,122.561775,final,Yangon (South),0.4484848484848485,0.36363636363636365,0.15151515151515152
2026-03-01,2,1011955,MMR013D004,3.0,14.666667,8.533334,17.666668,9.6,22.666668,17.122223,145.3202,155.25114,125.06279,final,Yangon (West),0.4575757575757576,0.3393939393939394,0.1393939393939394
2026-03-11,2,1011953,MMR013D001,158.0,6.949367,3.8149788,14.525316,8.059916,21.272152,14.956751,135.55753,149.50569,131.64545,final,Yangon (North),0.4484848484848485,0.3878787878787879,0.16363636363636364
2026-03-11,2,1011952,MMR013D002,13.0,15.615385,9.279488,30.846153,18.13077,34.923077,23.135897,144.37062,154.97173,141.89374,final,Yangon (East),0.4636363636363636,0.3878787878787879,0.17575757575757575
2026-03-11,2,1011954,MMR013D003,164.0,13.506098,6.6727643,27.134146,13.951423,33.65244,20.877846,158.54085,169.5606,149.36499,final,Yangon (South),0.4666666666666667,0.40606060606060607,0.18181818181818182
2026-03-11,2,1011955,MMR013D004,3.0,18.666666,10.622222,36.333336,20.222223,39.333336,24.622223,151.49359,163.87665,149.66243,final,Yangon (West),0.48484848484848486,0.40606060606060607,0.18181818181818182
2026-03-21,2,1011953,MMR013D001,158.0,6.474684,5.514346,19.113924,12.569832,26.70886,18.743671,109.13359,137.24619,133.54659,final,Yangon (North),0.44242424242424244,0.41818181818181815,0.23030303030303031
2026-03-21,2,1011952,MMR013D002,13.0,12.461538,12.694872,40.46154,29.592308,45.692307,32.746155,98.68135,131.42094,134.29793,final,Yangon (East),0.4484848484848485,0.41818181818181815,0.21818181818181817
2026-03-21,2,1011954,MMR013D003,164.0,11.152439,10.266666,35.39634,22.882114,43.560978,28.619919,105.802,144.88263,144.44109,final,Yangon (South),0.46060606060606063,0.42424242424242425,0.23636363636363636
2026-03-21,2,1011955,MMR013D004,3.0,14.666667,13.811111,48.0,32.966667,52.000004,35.17778,104.54814,139.59615,141.86948,final,Yangon (West),0.4575757575757576,0.42424242424242425,0.23030303030303031
2026-04-01,2,1011953,MMR013D001,158.0,0.20253165,0.46181434,13.626583,9.79114,25.911392,18.040718,95.252815,125.93068,134.15985,final,Yangon (North),0.012121212121212121,0.37575757575757573,0.22424242424242424
2026-04-01,2,1011952,MMR013D002,13.0,1.5384616,2.202564,29.615385,24.176924,46.230766,33.861538,90.77964,118.6396,131.82898,final,Yangon (East),0.20606060606060606,0.38181818181818183,0.22424242424242424
2026-04-01,2,1011954,MMR013D003,164.0,0.80487806,1.1587398,25.463415,18.098171,43.34146,28.56504,94.25432,131.8867,144.02325,final,Yangon (South),0.06666666666666667,0.4,0.23030303030303031
2026-04-01,2,1011955,MMR013D004,3.0,2.0,3.0777779,35.333332,27.51111,53.000004,37.155556,86.65749,124.06015,137.58568,final,Yangon (West),0.22727272727272727,0.3878787878787879,0.23636363636363636
2026-04-11,2,1011953,MMR013D001,158.0,0.556962,1.5388186,7.2341776,7.514979,25.481014,18.499578,84.98419,97.75629,129.70877,final,Yangon (North),0.030303030303030304,0.28484848484848485,0.21818181818181817
2026-04-11,2,1011952,MMR013D002,13.0,1.4615384,4.1076922,15.461538,19.005129,47.46154,37.733334,70.945946,85.2382,122.76491,final,Yangon (East),0.19393939393939394,0.3333333333333333,0.23030303030303031
2026-04-11,2,1011954,MMR013D003,164.0,0.8414634,3.1349592,12.79878,14.560366,43.713417,31.137602,71.80692,90.99411,134.7998,final,Yangon (South),0.07575757575757576,0.3393939393939394,0.24242424242424243
2026-04-11,2,1011955,MMR013D004,3.0,2.0,5.0,18.666668,21.88889,55.000004,42.122223,70.0,88.01653,127.32847,final,Yangon (West),0.22727272727272727,0.3515151515151515,0.24242424242424243
2026-04-21,2,1011953,MMR013D001,158.0,4.620253,10.113713,5.379747,12.114346,29.113924,27.530169,63.652473,60.649395,104.868576,final,Yangon (North),0.4,0.24848484848484848,0.24242424242424243
2026-04-21,2,1011952,MMR013D002,13.0,4.0,16.407692,7.0,22.717949,51.230766,53.87436,42.040966,43.293247,95.50977,final,Yangon (East),0.3515151515151515,0.22424242424242424,0.24848484848484848
2026-04-21,2,1011954,MMR013D003,164.0,3.5487804,15.779879,5.195122,20.073578,46.69512,46.14248,41.139706,40.660816,101.0806,final,Yangon (South),0.34545454545454546,0.16363636363636364,0.2545454545454545
2026-04-21,2,1011955,MMR013D004,3.0,4.3333335,16.033333,8.333334,24.11111,59.333336,58.144447,44.374012,45.80153,101.882805,final,Yangon (West),0.34545454545454546,0.23939393939393938,0.2545454545454545
2026-05-01,2,1011953,MMR013D001,158.0,46.740505,43.62215,51.91772,55.274685,74.63924,70.23713,106.413445,94.43056,105.85098,final,Yangon (North),0.5575757575757576,0.48484848484848486,0.3212121212121212
2026-05-01,2,1011952,MMR013D002,13.0,44.923077,54.2,50.384613,74.715385,96.0,108.04872,84.32952,69.47794,89.34201,final,Yangon (East),0.5515151515151515,0.44242424242424244,0.3151515151515151
2026-05-01,2,1011954,MMR013D003,164.0,39.987804,56.502235,44.378048,75.417076,85.36586,101.88516,73.14825,61.40244,84.544815,final,Yangon (South),0.5393939393939394,0.4484848484848485,0.3151515151515151
2026-05-01,2,1011955,MMR013D004,3.0,38.0,45.68889,44.333332,66.72222,97.333336,103.833336,84.831215,68.78388,94.027565,final,Yangon (West),0.5212121212121212,0.41818181818181815,0.3090909090909091
2026-05-11,2,1011953,MMR013D001,158.0,70.44936,76.12764,121.81012,129.8635,143.56961,145.4384,93.00081,94.028496,98.757774,final,Yangon (North),0.5818181818181818,0.5212121212121212,0.37575757575757573
2026-05-11,2,1011952,MMR013D002,13.0,81.69231,95.03846,130.61539,165.64615,176.92308,202.78204,86.65898,79.471695,87.55476,final,Yangon (East),0.5878787878787879,0.5212121212121212,0.37575757575757573
2026-05-11,2,1011954,MMR013D003,164.0,99.27439,101.97988,142.81097,174.262,182.7439,202.77377,97.47103,82.45528,90.359764,final,Yangon (South),0.6,0.5272727272727272,0.38181818181818183
2026-05-11,2,1011955,MMR013D004,3.0,71.0,83.37778,113.33333,145.1,168.33334,187.2111,85.99447,78.83632,90.178635,final,Yangon (West),0.5878787878787879,0.5151515151515151,0.38181818181818183
2026-05-21,2,1011953,MMR013D001,158.0,158.27216,98.587555,275.46204,218.33734,299.9557,243.02151,157.61754,125.57776,122.95534,final,Yangon (North),0.8,0.6,0.4484848484848485
2026-05-21,2,1011952,MMR013D002,13.0,184.92308,120.95898,311.53845,270.19745,359.0,322.5077,150.7817,115.0223,111.14243,final,Yangon (East),0.8484848484848485,0.6121212121212121,0.45454545454545453
2026-05-21,2,1011954,MMR013D003,164.0,177.93903,121.26484,317.20123,279.74695,357.7927,322.70264,144.88518,113.15353,110.70789,final,Yangon (South),0.793939393939394,0.6121212121212121,0.46060606060606063
2026-05-21,2,1011955,MMR013D004,3.0,176.33333,108.18889,285.3333,237.25555,341.66666,294.33334,160.20418,119.845894,115.81291,final,Yangon (West),0.8545454545454545,0.6242424242424243,0.45454545454545453
2026-06-01,2,1011953,MMR013D001,158.0,188.48102,182.21013,417.20255,356.92532,482.74683,421.99115,103.34965,116.6546,114.22878,final,Yangon (North),0.8787878787878788,0.7212121212121212,0.509090909090909
2026-06-01,2,1011952,MMR013D002,13.0,192.53847,185.76666,459.15387,401.7641,539.1539,500.6564,103.54978,114.108864,107.61336,final,Yangon (East),0.8545454545454545,0.7515151515151515,0.5151515151515151
2026-06-01,2,1011954,MMR013D003,164.0,197.85365,166.28638,475.06708,389.5311,544.9085,483.04633,118.42953,121.68041,112.675476,final,Yangon (South),0.8484848484848485,0.7333333333333333,0.5151515151515151
2026-06-01,2,1011955,MMR013D004,3.0,187.33333,175.57777,434.66666,367.14444,514.3333,461.37778,106.50997,118.14408,111.35465,final,Yangon (West),0.8757575757575757,0.7818181818181819,0.5212121212121212
2026-06-11,2,1011953,MMR013D001,158.0,238.29114,214.4652,585.0443,495.26288,714.0886,632.64136,110.85637,117.94685,112.7732,final,Yangon (North),0.9272727272727272,0.8909090909090909,0.5878787878787879
2026-06-11,2,1011952,MMR013D002,13.0,264.0,221.46666,641.46155,528.1923,787.53845,712.84357,118.78128,121.2436,110.40546,final,Yangon (East),0.9454545454545454,0.9151515151515152,0.6060606060606061
2026-06-11,2,1011954,MMR013D003,164.0,220.60365,204.45143,596.3963,492.00266,752.00604,680.825,107.711685,121.00464,110.37888,final,Yangon (South),0.9030303030303031,0.8606060606060606,0.5818181818181818
2026-06-11,2,1011955,MMR013D004,3.0,240.33333,215.12222,604.0,498.8889,735.99994,665.87775,111.45323,120.85998,110.45231,final,Yangon (West),0.9515151515151515,0.9454545454545454,0.6121212121212121
2026-06-21,2,1011953,MMR013D001,158.0,198.57594,189.2365,625.3481,585.9118,906.1898,816.3635,104.80828,106.6738,110.93623,final,Yangon (North),0.896969696969697,0.9272727272727272,0.6606060606060606
2026-06-21,2,1011952,MMR013D002,13.0,149.76923,201.70256,606.3077,608.9359,924.8461,901.85126,74.87533,99.5719,102.53569,final,Yangon (East),0.7636363636363637,0.8909090909090909,0.6424242424242425
2026-06-21,2,1011954,MMR013D003,164.0,104.097565,196.03252,522.5549,566.7703,844.9512,866.5909,54.268616,92.26692,97.51722,final,Yangon (South),0.6121212121212121,0.7636363636363637,0.6242424242424243
2026-06-21,2,1011955,MMR013D004,3.0,114.666664,188.46666,542.3333,579.1667,836.0,840.5333,61.853897,93.69472,99.46385,final,Yangon (West),0.6909090909090909,0.8878787878787879,0.6363636363636364
2026-07-01,2,1011953,MMR013D001,158.0,238.81645,201.9154,675.68353,605.61707,1144.8037,1017.81714,117.83388,111.47469,112.415375,prelim,Yangon (North),0.9333333333333333,0.9575757575757575,0.7212121212121212
2026-07-01,2,1011952,MMR013D002,13.0,222.3077,185.98206,636.0769,609.1513,1145.6154,1085.6307,119.02045,104.38419,105.49999,prelim,Yangon (East),0.906060606060606,0.9090909090909091,0.7090909090909091
2026-07-01,2,1011954,MMR013D003,164.0,211.43292,211.5815,536.13416,612.0654,1055.5793,1077.0137,99.931404,87.69478,98.019035,prelim,Yangon (South),0.8848484848484849,0.7878787878787878,0.6727272727272727
2026-07-01,2,1011955,MMR013D004,3.0,187.33333,165.17778,542.3333,568.76666,1021.3333,1002.6333,113.01906,95.39301,101.85583,prelim,Yangon (West),0.8757575757575757,0.8878787878787879,0.703030303030303
2026-07-11,2,1011953,MMR013D001,158.0,153.3671,193.29642,590.7595,584.4483,1297.6139,1209.5747,79.86382,101.0707,107.24856,prelim,Yangon (North),0.7878787878787878,0.896969696969697,0.7757575757575758
2026-07-11,2,1011952,MMR013D002,13.0,175.61539,167.05385,547.69226,554.73846,1319.7692,1248.5769,104.97608,98.741165,105.67913,prelim,Yangon (East),0.8242424242424242,0.8242424242424242,0.7757575757575758
2026-07-11,2,1011954,MMR013D003,164.0,222.79878,216.8437,538.3293,624.4577,1277.5366,1290.7224,102.68436,86.31705,98.98236,prelim,Yangon (South),0.9090909090909091,0.793939393939394,0.7272727272727273
2026-07-11,2,1011955,MMR013D004,3.0,158.33333,148.2,460.3333,501.84445,1177.6666,1145.8334,106.61445,91.80988,102.766106,prelim,Yangon (West),0.8242424242424242,0.8121212121212121,0.7757575757575758
2026-07-21,2,1011953,MMR013D001,158.0,270.78482,251.01857,662.9684,646.2304,1563.7784,1450.4795,107.720634,102.57021,107.78431,prelim,Yangon (North),0.9696969696969697,0.9515151515151515,0.8727272727272727
2026-07-21,2,1011952,MMR013D002,13.0,284.6154,242.47949,682.53845,595.5154,1600.3845,1474.6487,117.02602,114.4914,108.49768,prelim,Yangon (East),0.9636363636363636,0.9454545454545454,0.8848484848484849
2026-07-21,2,1011954,MMR013D003,164.0,323.10974,304.30408,757.34143,732.72925,1597.0975,1579.2466,106.079994,103.336205,101.12678,prelim,Yangon (South),0.9696969696969697,0.9515151515151515,0.806060606060606
2026-07-21,2,1011955,MMR013D004,3.0,246.66667,213.06667,592.3333,526.44446,1419.9999,1342.8667,115.408134,112.39806,105.7226,prelim,Yangon (West),0.9696969696969697,0.9303030303030303,0.8787878787878788
