time,place,status,tsunami,significance,data_type,magnitudo,state,longitude,latitude,depth,date
1280048223950,"49 km SSW of Pathein, Myanmar",reviewed,0,326,earthquake,4.6, Myanmar,94.611,16.345,10.0,2010-07-25 08:57:03.950000+00:00
1280064712160,"73 km SSW of Pathein, Myanmar",reviewed,0,246,earthquake,4.0, Myanmar,94.568,16.136,10.0,2010-07-25 13:31:52.160000+00:00
1288430158730,"86 km W of Myanaung, Myanmar",reviewed,0,271,earthquake,4.2, Myanmar,94.501,18.267,10.0,2010-10-30 09:15:58.730000+00:00
1290868462880,"43 km E of Myaydo, Myanmar",reviewed,0,326,earthquake,4.6, Myanmar,95.625,19.312,40.0,2010-11-27 14:34:22.880000+00:00
1296555862510,"178 km W of Dawei, Myanmar",reviewed,0,312,earthquake,4.5, Myanmar,96.546,14.265,35.0,2011-02-01 10:24:22.510000+00:00
1298536094560,"22 km NNW of Myaydo, Myanmar",reviewed,0,340,earthquake,4.7, Myanmar,95.124,19.55,83.6,2011-02-24 08:28:14.560000+00:00
1298854504650,"22 km W of Taungdwingyi, Myanmar",reviewed,0,326,earthquake,4.6, Myanmar,95.333,19.98,117.4,2011-02-28 00:55:04.650000+00:00
1300974912010,"27 km NNW of Tachilek, Myanmar",reviewed,0,1154,earthquake,6.9, Myanmar,99.822,20.687,8.0,2011-03-24 13:55:12.010000+00:00
1300982075150,"25 km NNW of Tachilek, Myanmar",reviewed,0,500,earthquake,5.7, Myanmar,99.77,20.65,10.0,2011-03-24 15:54:35.150000+00:00
1301023562460,"34 km WNW of Tachilek, Myanmar",reviewed,0,259,earthquake,4.1, Myanmar,99.586,20.583,10.0,2011-03-25 03:26:02.460000+00:00
1301172582980,"15 km NNW of Tachilek, Myanmar",reviewed,0,284,earthquake,4.3, Myanmar,99.816,20.572,10.0,2011-03-26 20:49:42.980000+00:00
1304343977390,"82 km W of Yenangyaung, Myanmar",reviewed,0,271,earthquake,4.2, Myanmar,94.08,20.431,62.3,2011-05-02 13:46:17.390000+00:00
1313948618030,"180 km SW of Mawlamyinegyunn, Myanmar",reviewed,0,271,earthquake,4.2, Myanmar,94.314,15.036,35.0,2011-08-21 17:43:38.030000+00:00
1317431929880,"283 km WSW of Dawei, Myanmar",reviewed,0,326,earthquake,4.6, Myanmar,95.847,12.939,42.3,2011-10-01 01:18:49.880000+00:00
1317442939210,"282 km WSW of Dawei, Myanmar",reviewed,0,417,earthquake,5.2, Myanmar,95.838,12.969,46.8,2011-10-01 04:22:19.210000+00:00
1317471480990,"282 km WSW of Dawei, Myanmar",reviewed,0,259,earthquake,4.1, Myanmar,95.885,12.89,35.0,2011-10-01 12:18:00.990000+00:00
1317473337410,"287 km WSW of Dawei, Myanmar",reviewed,0,385,earthquake,5.0, Myanmar,95.784,12.989,15.1,2011-10-01 12:48:57.410000+00:00
1317474482550,"285 km WSW of Dawei, Myanmar",reviewed,0,271,earthquake,4.2, Myanmar,95.813,12.963,35.0,2011-10-01 13:08:02.550000+00:00
1317491655250,"279 km WSW of Dawei, Myanmar",reviewed,0,312,earthquake,4.5, Myanmar,95.923,12.874,14.9,2011-10-01 17:54:15.250000+00:00
1317616503360,"282 km WSW of Dawei, Myanmar",reviewed,0,354,earthquake,4.8, Myanmar,95.797,13.071,42.9,2011-10-03 04:35:03.360000+00:00
1323517458920,"45 km SSW of Bogale, Myanmar",reviewed,0,259,earthquake,4.1, Myanmar,95.18,15.946,10.0,2011-12-10 11:44:18.920000+00:00
1329320207630,"36 km E of Tharyarwady, Myanmar",reviewed,0,298,earthquake,4.4, Myanmar,96.131,17.707,10.0,2012-02-15 15:36:47.630000+00:00
1336518764320,"20 km W of Minbu, Myanmar",reviewed,0,298,earthquake,4.4, Myanmar,94.677,20.206,79.8,2012-05-08 23:12:44.320000+00:00
1337454638070,"127 km SW of Kyaikkami, Myanmar",reviewed,0,326,earthquake,4.6, Myanmar,96.828,15.17,10.0,2012-05-19 19:10:38.070000+00:00
1337915499630,"203 km NW of Pathein, Myanmar",reviewed,0,284,earthquake,4.3, Myanmar,93.403,18.105,35.0,2012-05-25 03:11:39.630000+00:00
1345262518410,"24 km ESE of Taunggyi, Myanmar",reviewed,0,259,earthquake,4.1, Myanmar,97.264,20.726,10.0,2012-08-18 04:01:58.410000+00:00
1350806086990,"222 km WSW of Dawei, Myanmar",reviewed,0,340,earthquake,4.7, Myanmar,96.175,13.694,35.0,2012-10-21 07:54:46.990000+00:00
1352771539810,"49 km WNW of Taungoo, Myanmar",reviewed,0,354,earthquake,4.8, Myanmar,95.999,19.121,22.0,2012-11-13 01:52:19.810000+00:00
1353257179100,Myanmar,reviewed,0,326,earthquake,4.6,Myanmar,95.652,19.235,11.8,2012-11-18 16:46:19.100000+00:00
1354191735260,"240 km SSW of Bogale, Myanmar",reviewed,0,340,earthquake,4.7, Myanmar,94.174,14.469,74.9,2012-11-29 12:22:15.260000+00:00
1355794366310,"46 km E of Myaydo, Myanmar",reviewed,0,298,earthquake,4.4, Myanmar,95.652,19.333,38.3,2012-12-18 01:32:46.310000+00:00
1359553022140,"3 km SSE of Yangon, Myanmar",reviewed,0,184,earthquake,3.4, Myanmar,96.17,16.78,10.0,2013-01-30 13:37:02.140000+00:00
1361880723760,"275 km WSW of Dawei, Myanmar",reviewed,0,271,earthquake,4.2, Myanmar,95.792,13.253,35.0,2013-02-26 12:12:03.760000+00:00
1361881418860,"261 km WSW of Dawei, Myanmar",reviewed,0,271,earthquake,4.2, Myanmar,95.919,13.277,35.0,2013-02-26 12:23:38.860000+00:00
1361889749380,"274 km WSW of Dawei, Myanmar",reviewed,0,312,earthquake,4.5, Myanmar,95.809,13.228,10.0,2013-02-26 14:42:29.380000+00:00
1364286115170,"13 km WSW of Thayetmyo, Myanmar",reviewed,0,298,earthquake,4.4, Myanmar,95.071,19.262,73.9,2013-03-26 08:21:55.170000+00:00
1365006945110,"48 km ESE of Myaydo, Myanmar",reviewed,0,450,earthquake,5.4, Myanmar,95.646,19.223,6.0,2013-04-03 16:35:45.110000+00:00
1365030022350,"57 km ESE of Myaydo, Myanmar",reviewed,0,326,earthquake,4.6, Myanmar,95.748,19.25,10.0,2013-04-03 23:00:22.350000+00:00
1365088586520,"57 km ESE of Myaydo, Myanmar",reviewed,0,400,earthquake,5.1, Myanmar,95.745,19.247,10.7,2013-04-04 15:16:26.520000+00:00
1365144272590,"43 km ESE of Myaydo, Myanmar",reviewed,0,326,earthquake,4.6, Myanmar,95.611,19.243,10.0,2013-04-05 06:44:32.590000+00:00
1365652022930,"44 km ESE of Myaydo, Myanmar",reviewed,0,465,earthquake,5.5, Myanmar,95.623,19.258,9.9,2013-04-11 03:47:02.930000+00:00
1365748361790,"27 km WSW of Nay Pyi Taw, Myanmar",reviewed,0,284,earthquake,4.3, Myanmar,95.887,19.647,16.2,2013-04-12 06:32:41.790000+00:00
1365756123330,"57 km E of Myaydo, Myanmar",reviewed,0,326,earthquake,4.6, Myanmar,95.759,19.281,10.1,2013-04-12 08:42:03.330000+00:00
1367917170140,"132 km SSE of Pyapon, Myanmar",reviewed,0,271,earthquake,4.2, Myanmar,96.242,15.218,10.0,2013-05-07 08:59:30.140000+00:00
1367960694000,"136 km SSE of Pyapon, Myanmar",reviewed,0,284,earthquake,4.3, Myanmar,96.28,15.196,23.8,2013-05-07 21:04:54+00:00
1369909880540,"40 km NNE of Paungde, Myanmar",reviewed,0,284,earthquake,4.3, Myanmar,95.638,18.84,66.9,2013-05-30 10:31:20.540000+00:00
1374198832140,"49 km WNW of Thayetmyo, Myanmar",reviewed,0,326,earthquake,4.6, Myanmar,94.735,19.455,35.4,2013-07-19 01:53:52.140000+00:00
1375919963070,"95 km WSW of Chauk, Myanmar",reviewed,0,354,earthquake,4.8, Myanmar,93.9641,20.5931,61.46,2013-08-07 23:59:23.070000+00:00
1379285247640,"18 km SW of Pathein, Myanmar",reviewed,0,284,earthquake,4.3, Myanmar,94.6248,16.6433,16.37,2013-09-15 22:47:27.640000+00:00
1383321263830,"164 km WSW of Dawei, Myanmar",reviewed,0,284,earthquake,4.3, Myanmar,96.7124,13.7263,39.17,2013-11-01 15:54:23.830000+00:00
1387815408380,"18 km NW of Yenangyaung, Myanmar",reviewed,0,354,earthquake,4.8, Myanmar,94.7299,20.5592,93.96,2013-12-23 16:16:48.380000+00:00
1389997610130,"133 km SE of Pyapon, Myanmar",reviewed,0,271,earthquake,4.2, Myanmar,96.5031,15.3763,31.96,2014-01-17 22:26:50.130000+00:00
1390006547690,"113 km SSE of Pyapon, Myanmar",reviewed,0,326,earthquake,4.6, Myanmar,96.16,15.375,25.04,2014-01-18 00:55:47.690000+00:00
1390571341180,"284 km WSW of Dawei, Myanmar",reviewed,0,298,earthquake,4.4, Myanmar,95.7026,13.2429,30.04,2014-01-24 13:49:01.180000+00:00
1394380979690,"56 km ESE of Myaydo, Myanmar",reviewed,0,400,earthquake,5.1, Myanmar,95.7207,19.1942,24.93,2014-03-09 16:02:59.690000+00:00
1398583795990,"136 km SE of Pyapon, Myanmar",reviewed,0,259,earthquake,4.1, Myanmar,96.461,15.3152,24.4,2014-04-27 07:29:55.990000+00:00
1402218902260,"12 km S of Pyinmana, Myanmar",reviewed,0,326,earthquake,4.6, Myanmar,96.1897,19.6266,27.03,2014-06-08 09:15:02.260000+00:00
1407143510500,"39 km ESE of Pyapon, Myanmar",reviewed,0,130,earthquake,2.9, Myanmar,96.0109,16.1393,10.0,2014-08-04 09:11:50.500000+00:00
1407252849120,"75 km SE of Pyapon, Myanmar",reviewed,0,271,earthquake,4.2, Myanmar,96.2235,15.8472,22.9,2014-08-05 15:34:09.120000+00:00
1407255113300,"77 km SE of Pyapon, Myanmar",reviewed,0,326,earthquake,4.6, Myanmar,96.2541,15.8545,24.31,2014-08-05 16:11:53.300000+00:00
1408317040320,"34 km SSE of Taungdwingyi, Myanmar",reviewed,0,271,earthquake,4.2, Myanmar,95.663,19.713,32.61,2014-08-17 23:10:40.320000+00:00
1408662935080,"85 km W of Myanaung, Myanmar",reviewed,0,284,earthquake,4.3, Myanmar,94.5089,18.2994,49.45,2014-08-21 23:15:35.080000+00:00
1410769165760,"50 km N of Sittwe, Myanmar",reviewed,0,312,earthquake,4.5, Myanmar,92.9736,20.5933,10.0,2014-09-15 08:19:25.760000+00:00
1412849008490,Myanmar,reviewed,0,312,earthquake,4.5,Myanmar,95.2938,18.2953,59.14,2014-10-09 10:03:28.490000+00:00
1414420427490,"96 km NNW of Pathein, Myanmar",reviewed,0,298,earthquake,4.4, Myanmar,94.343,17.5671,38.31,2014-10-27 14:33:47.490000+00:00
1415615669100,"32 km WNW of Thayetmyo, Myanmar",reviewed,0,326,earthquake,4.6, Myanmar,94.9167,19.4662,67.46,2014-11-10 10:34:29.100000+00:00
1416198852360,"43 km WSW of Chauk, Myanmar",reviewed,0,432,earthquake,5.3, Myanmar,94.4211,20.7795,66.0,2014-11-17 04:34:12.360000+00:00
1417136981670,"15 km WSW of Bago, Myanmar",reviewed,0,298,earthquake,4.4, Myanmar,96.3481,17.2751,15.39,2014-11-28 01:09:41.670000+00:00
1433706449440,"45 km SW of Thayetmyo, Myanmar",reviewed,0,271,earthquake,4.2, Myanmar,94.8369,19.0767,62.42,2015-06-07 19:47:29.440000+00:00
1437442027530,"26 km NW of Taungoo, Myanmar",reviewed,0,385,earthquake,5.0, Myanmar,96.2302,19.0777,9.49,2015-07-21 01:27:07.530000+00:00
1439226325620,"49 km E of Paungde, Myanmar",reviewed,0,312,earthquake,4.5, Myanmar,95.9666,18.4281,21.22,2015-08-10 17:05:25.620000+00:00
1439713456780,"24 km ESE of Paungde, Myanmar",reviewed,0,312,earthquake,4.5, Myanmar,95.7085,18.3756,10.0,2015-08-16 08:24:16.780000+00:00
1448694155570,"44 km SE of Paungde, Myanmar",reviewed,0,259,earthquake,4.1, Myanmar,95.8133,18.2175,65.62,2015-11-28 07:02:35.570000+00:00
1452610775080,"21 km SSW of Thongwa, Myanmar",reviewed,0,300,earthquake,4.4, Myanmar,96.4762,16.5725,50.56,2016-01-12 14:59:35.080000+00:00
1458429450070,Myanmar,reviewed,0,284,earthquake,4.3,Myanmar,97.6713,20.0446,27.05,2016-03-19 23:17:30.070000+00:00
1464847360850,"10 km ENE of Pyu, Myanmar",reviewed,0,326,earthquake,4.6, Myanmar,96.5261,18.5171,10.0,2016-06-02 06:02:40.850000+00:00
1466409922150,"94 km W of Yenangyaung, Myanmar",reviewed,0,312,earthquake,4.5, Myanmar,93.9691,20.5353,49.03,2016-06-20 08:05:22.150000+00:00
1468598882180,"168 km SSW of Pathein, Myanmar",reviewed,0,326,earthquake,4.6, Myanmar,93.8979,15.4873,10.0,2016-07-15 16:08:02.180000+00:00
1469401789190,"166 km SSE of Pyapon, Myanmar",reviewed,0,385,earthquake,5.0, Myanmar,96.4342,14.9748,27.75,2016-07-24 23:09:49.190000+00:00
1482990723910,"65 km W of Pathein, Myanmar",reviewed,0,298,earthquake,4.4, Myanmar,94.12,16.7482,14.89,2016-12-29 05:52:03.910000+00:00
1485035358510,"41 km SSW of Magway, Myanmar",reviewed,0,284,earthquake,4.3, Myanmar,94.7635,19.8125,71.98,2017-01-21 21:49:18.510000+00:00
1489414746670,"36 km SE of Tharyarwady, Myanmar",reviewed,0,442,earthquake,5.1, Myanmar,95.9998,17.3991,10.0,2017-03-13 14:19:06.670000+00:00
1489852701640,"288 km WSW of Dawei, Myanmar",reviewed,0,298,earthquake,4.4, Myanmar,95.8132,12.91,23.33,2017-03-18 15:58:21.640000+00:00
1490870092380,"33 km NE of Nyaungdon, Myanmar",reviewed,0,273,earthquake,4.2, Myanmar,95.8795,17.236,5.99,2017-03-30 10:34:52.380000+00:00
1499984317040,"277 km SW of Mawlamyinegyunn, Myanmar",reviewed,0,271,earthquake,4.2, Myanmar,93.7029,14.384,37.99,2017-07-13 22:18:37.040000+00:00
1505092783010,"40 km SSE of Tharyarwady, Myanmar",reviewed,0,271,earthquake,4.2, Myanmar,95.953,17.3198,10.0,2017-09-11 01:19:43.010000+00:00
1505138171510,"31 km SSE of Tharyarwady, Myanmar",reviewed,0,326,earthquake,4.6, Myanmar,95.9326,17.4028,10.0,2017-09-11 13:56:11.510000+00:00
1505439408460,"36 km W of Pyay, Myanmar",reviewed,0,354,earthquake,4.8, Myanmar,94.8786,18.83,51.99,2017-09-15 01:36:48.460000+00:00
1507044011200,"27 km SSW of Thayetmyo, Myanmar",reviewed,0,326,earthquake,4.6, Myanmar,95.0896,19.0907,43.05,2017-10-03 15:20:11.200000+00:00
1510449412400,"35 km SW of Wakema, Myanmar",reviewed,0,271,earthquake,4.2, Myanmar,94.9167,16.4041,15.52,2017-11-12 01:16:52.400000+00:00
1510709961400,"22 km WNW of Myanaung, Myanmar",reviewed,0,246,earthquake,4.0, Myanmar,95.1392,18.3914,10.0,2017-11-15 01:39:21.400000+00:00
1511638187500,"89 km W of Thayetmyo, Myanmar",reviewed,0,312,earthquake,4.5, Myanmar,94.3463,19.471,62.54,2017-11-25 19:29:47.500000+00:00
1515279417290,"106 km NNW of Pathein, Myanmar",reviewed,0,259,earthquake,4.1, Myanmar,94.4005,17.6825,36.26,2018-01-06 22:56:57.290000+00:00
1515695184240,"40 km WSW of Pyu, Myanmar",reviewed,0,711,earthquake,6.0, Myanmar,96.0717,18.3719,9.0,2018-01-11 18:26:24.240000+00:00
1515695318430,"48 km E of Paungde, Myanmar",reviewed,0,416,earthquake,5.2, Myanmar,95.9558,18.4229,10.0,2018-01-11 18:28:38.430000+00:00
1515695891980,"39 km WSW of Pyu, Myanmar",reviewed,0,369,earthquake,4.9, Myanmar,96.1079,18.3156,10.0,2018-01-11 18:38:11.980000+00:00
1515696179510,"28 km W of Pyu, Myanmar",reviewed,0,416,earthquake,5.2, Myanmar,96.1686,18.4505,10.0,2018-01-11 18:42:59.510000+00:00
1515696239650,"39 km W of Pyu, Myanmar",reviewed,0,370,earthquake,4.9, Myanmar,96.0697,18.4183,10.0,2018-01-11 18:43:59.650000+00:00
1515696785320,"33 km W of Pyu, Myanmar",reviewed,0,326,earthquake,4.6, Myanmar,96.1265,18.4286,10.0,2018-01-11 18:53:05.320000+00:00
1515696904840,"46 km WSW of Pyu, Myanmar",reviewed,0,340,earthquake,4.7, Myanmar,96.0162,18.348,10.0,2018-01-11 18:55:04.840000+00:00
1515701321120,"34 km W of Pyu, Myanmar",reviewed,0,326,earthquake,4.6, Myanmar,96.1126,18.5356,10.0,2018-01-11 20:08:41.120000+00:00
1515709843260,"44 km WSW of Pyu, Myanmar",reviewed,0,285,earthquake,4.3, Myanmar,96.0561,18.3199,10.0,2018-01-11 22:30:43.260000+00:00
1515730563750,"41 km WSW of Pyu, Myanmar",reviewed,0,298,earthquake,4.4, Myanmar,96.0774,18.3426,10.0,2018-01-12 04:16:03.750000+00:00
1515770635420,"19 km WSW of Pyu, Myanmar",reviewed,0,371,earthquake,4.9, Myanmar,96.2827,18.3926,10.0,2018-01-12 15:23:55.420000+00:00
1515831587450,"10 km S of Twante, Myanmar",reviewed,0,229,earthquake,3.8, Myanmar,95.9378,16.618,10.0,2018-01-13 08:19:47.450000+00:00
1515851474760,"23 km W of Pyu, Myanmar",reviewed,0,298,earthquake,4.4, Myanmar,96.215,18.4992,10.0,2018-01-13 13:51:14.760000+00:00
1515886186500,"38 km WSW of Pyu, Myanmar",reviewed,0,326,earthquake,4.6, Myanmar,96.0922,18.3725,10.0,2018-01-13 23:29:46.500000+00:00
1515952195250,"40 km WSW of Pyu, Myanmar",reviewed,0,340,earthquake,4.7, Myanmar,96.0978,18.3202,10.0,2018-01-14 17:49:55.250000+00:00
1516175008090,"36 km W of Pyu, Myanmar",reviewed,0,312,earthquake,4.5, Myanmar,96.0954,18.4364,10.0,2018-01-17 07:43:28.090000+00:00
1516606679270,"44 km WSW of Pyu, Myanmar",reviewed,0,340,earthquake,4.7, Myanmar,96.0706,18.2864,10.0,2018-01-22 07:37:59.270000+00:00
1517671750640,"40 km WNW of Tachilek, Myanmar",reviewed,0,330,earthquake,4.6, Myanmar,99.5264,20.5966,10.0,2018-02-03 15:29:10.640000+00:00
1517733719420,"77 km ESE of Pyapon, Myanmar",reviewed,0,273,earthquake,4.2, Myanmar,96.3651,16.0664,10.0,2018-02-04 08:41:59.420000+00:00
1517849735100,"31 km SW of Pyu, Myanmar",reviewed,0,326,earthquake,4.6, Myanmar,96.234,18.2777,10.0,2018-02-05 16:55:35.100000+00:00
1518021481640,"45 km SW of Pyu, Myanmar",reviewed,0,259,earthquake,4.1, Myanmar,96.1481,18.1755,10.0,2018-02-07 16:38:01.640000+00:00
1518151305170,"99 km W of Myanaung, Myanmar",reviewed,0,298,earthquake,4.4, Myanmar,94.3767,18.2361,43.31,2018-02-09 04:41:45.170000+00:00
1518199465560,"38 km SW of Pyu, Myanmar",reviewed,0,284,earthquake,4.3, Myanmar,96.1961,18.2178,20.86,2018-02-09 18:04:25.560000+00:00
1518592441980,"11 km SE of Pyay, Myanmar",reviewed,0,340,earthquake,4.7, Myanmar,95.3043,18.751,85.22,2018-02-14 07:14:01.980000+00:00
1520160490180,"30 km WSW of Pyu, Myanmar",reviewed,0,369,earthquake,4.9, Myanmar,96.1598,18.4234,10.0,2018-03-04 10:48:10.180000+00:00
1520457188040,"22 km WNW of Nay Pyi Taw, Myanmar",reviewed,0,366,earthquake,4.8, Myanmar,95.9379,19.8317,10.0,2018-03-07 21:13:08.040000+00:00
1521316743880,"32 km WSW of Pyu, Myanmar",reviewed,0,400,earthquake,5.1, Myanmar,96.151,18.3849,19.05,2018-03-17 19:59:03.880000+00:00
1523330271080,"54 km WSW of Pyu, Myanmar",reviewed,0,284,earthquake,4.3, Myanmar,95.9845,18.2522,37.49,2018-04-10 03:17:51.080000+00:00
1523744852520,"16 km SE of Pyapon, Myanmar",reviewed,0,265,earthquake,4.1, Myanmar,95.7911,16.1878,10.0,2018-04-14 22:27:32.520000+00:00
1523802470190,"13 km SSE of Pyapon, Myanmar",reviewed,0,179,earthquake,3.4, Myanmar,95.7135,16.1711,10.0,2018-04-15 14:27:50.190000+00:00
1524038136390,"12 km WNW of Twante, Myanmar",reviewed,0,284,earthquake,4.2, Myanmar,95.8304,16.7728,10.0,2018-04-18 07:55:36.390000+00:00
1524197761950,"31 km WSW of Pyu, Myanmar",reviewed,0,369,earthquake,4.9, Myanmar,96.1628,18.3668,10.0,2018-04-20 04:16:01.950000+00:00
1524263364470,"34 km WSW of Pyu, Myanmar",reviewed,0,385,earthquake,5.0, Myanmar,96.1596,18.3221,17.07,2018-04-20 22:29:24.470000+00:00
1524350471370,"38 km WSW of Pyu, Myanmar",reviewed,0,340,earthquake,4.7, Myanmar,96.0939,18.3529,10.0,2018-04-21 22:41:11.370000+00:00
1524421903620,"49 km WSW of Pyu, Myanmar",reviewed,0,370,earthquake,4.9, Myanmar,96.0331,18.2489,10.0,2018-04-22 18:31:43.620000+00:00
1524572614070,"34 km WSW of Pyu, Myanmar",reviewed,0,401,earthquake,5.1, Myanmar,96.1394,18.3623,10.0,2018-04-24 12:23:34.070000+00:00
1526989615690,"285 km W of Myeik, Myanmar",reviewed,0,340,earthquake,4.7, Myanmar,95.9839,12.2515,10.0,2018-05-22 11:46:55.690000+00:00
1534402211860,"73 km S of Thongwa, Myanmar",reviewed,0,286,earthquake,4.3, Myanmar,96.5102,16.0979,10.0,2018-08-16 06:50:11.860000+00:00
1536406606220,"60 km ENE of Pyay, Myanmar",reviewed,0,312,earthquake,4.5, Myanmar,95.7362,19.0589,10.0,2018-09-08 11:36:46.220000+00:00
1538659754050,"46 km NNW of Taungoo, Myanmar",reviewed,0,312,earthquake,4.5, Myanmar,96.2332,19.3133,10.0,2018-10-04 13:29:14.050000+00:00
1538732596960,"40 km ENE of Pyay, Myanmar",reviewed,0,271,earthquake,4.2, Myanmar,95.5839,18.9435,10.0,2018-10-05 09:43:16.960000+00:00
1539167284560,"46 km ENE of Pyay, Myanmar",reviewed,0,400,earthquake,5.1, Myanmar,95.6084,19.0329,10.0,2018-10-10 10:28:04.560000+00:00
1540631804140,"52 km ENE of Pyay, Myanmar",reviewed,0,369,earthquake,4.9, Myanmar,95.6347,19.0858,10.0,2018-10-27 09:16:44.140000+00:00
1541447316160,"11 km SSW of Taungdwingyi, Myanmar",reviewed,0,326,earthquake,4.6, Myanmar,95.4886,19.9145,10.0,2018-11-05 19:48:36.160000+00:00
1542736159920,"79 km E of Sittwe, Myanmar",reviewed,0,312,earthquake,4.5, Myanmar,93.6524,20.2418,44.84,2018-11-20 17:49:19.920000+00:00
1548647559700,"46 km SW of Pyu, Myanmar",reviewed,0,312,earthquake,4.5, Myanmar,96.0814,18.2393,27.66,2019-01-28 03:52:39.700000+00:00
1550391775840,"46 km W of Myanaung, Myanmar",reviewed,0,259,earthquake,4.1, Myanmar,94.8807,18.3005,35.0,2019-02-17 08:22:55.840000+00:00
1553608332900,"81 km NE of Sittwe, Myanmar",reviewed,0,340,earthquake,4.7, Myanmar,93.4157,20.6982,35.0,2019-03-26 13:52:12.900000+00:00
1553704762159,"88 km W of Pyay, Myanmar",reviewed,0,284,earthquake,4.3, Myanmar,94.3994,18.9768,57.54,2019-03-27 16:39:22.159000+00:00
1555830101619,"72 km WNW of Yenangyaung, Myanmar",reviewed,0,271,earthquake,4.2, Myanmar,94.1897,20.5992,62.83,2019-04-21 07:01:41.619000+00:00
1560579799694,"94 km WNW of Pathein, Myanmar",reviewed,0,246,earthquake,4.0, Myanmar,93.9096,17.0952,10.0,2019-06-15 06:23:19.694000+00:00
1560832100634,"41 km ENE of Letpandan, Myanmar",reviewed,0,354,earthquake,4.8, Myanmar,96.1277,17.8972,16.19,2019-06-18 04:28:20.634000+00:00
1566098661878,"81 km WSW of Pyay, Myanmar",reviewed,0,418,earthquake,5.2, Myanmar,94.5394,18.4733,26.14,2019-08-18 03:24:21.878000+00:00
1566099493321,"82 km W of Myanaung, Myanmar",reviewed,0,354,earthquake,4.8, Myanmar,94.5477,18.3975,35.0,2019-08-18 03:38:13.321000+00:00
1568146724667,"30 km WSW of Mawlamyinegyunn, Myanmar",reviewed,0,326,earthquake,4.6, Myanmar,95.0235,16.2362,10.0,2019-09-10 20:18:44.667000+00:00
1571707840682,"51 km ESE of Myaydo, Myanmar",reviewed,0,285,earthquake,4.3, Myanmar,95.695,19.2642,10.0,2019-10-22 01:30:40.682000+00:00
1574760972864,"17 km WSW of Thayetmyo, Myanmar",reviewed,0,340,earthquake,4.7, Myanmar,95.0235,19.2631,76.48,2019-11-26 09:36:12.864000+00:00
1574766357604,"27 km WSW of Thayetmyo, Myanmar",reviewed,0,437,earthquake,5.3, Myanmar,94.9378,19.2269,60.78,2019-11-26 11:05:57.604000+00:00
1575689106665,"63 km WSW of Minbu, Myanmar",reviewed,0,259,earthquake,4.1, Myanmar,94.3299,19.9237,66.45,2019-12-07 03:25:06.665000+00:00
1579772884838,"70 km NE of Sittwe, Myanmar",reviewed,0,369,earthquake,4.9, Myanmar,93.4447,20.5189,22.56,2020-01-23 09:48:04.838000+00:00
1580825423587,"28 km W of Nay Pyi Taw, Myanmar",reviewed,0,299,earthquake,4.4, Myanmar,95.8596,19.7608,10.0,2020-02-04 14:10:23.587000+00:00
1581275446707,"104 km W of Yenangyaung, Myanmar",reviewed,0,326,earthquake,4.6, Myanmar,93.8715,20.5392,51.0,2020-02-09 19:10:46.707000+00:00
1581443562268,"105 km NNW of Pathein, Myanmar",reviewed,0,326,earthquake,4.6, Myanmar,94.317,17.6453,10.0,2020-02-11 17:52:42.268000+00:00
1581990937405,"24 km NNW of Taungoo, Myanmar",reviewed,0,246,earthquake,4.0, Myanmar,96.3104,19.1257,10.0,2020-02-18 01:55:37.405000+00:00
1583227130445,"104 km NNW of Pathein, Myanmar",reviewed,0,369,earthquake,4.9, Myanmar,94.3051,17.6247,10.0,2020-03-03 09:18:50.445000+00:00
1586979380915,"91 km ENE of Sittwe, Myanmar",reviewed,0,271,earthquake,4.2, Myanmar,93.6698,20.5448,10.0,2020-04-15 19:36:20.915000+00:00
1587359955437,"43 km SW of Hinthada, Myanmar",reviewed,0,271,earthquake,4.2, Myanmar,95.1694,17.3704,64.38,2020-04-20 05:19:15.437000+00:00
1587581220201,"25 km NNE of Yangon, Myanmar",reviewed,0,148,earthquake,3.1, Myanmar,96.2746,17.0062,10.0,2020-04-22 18:47:00.201000+00:00
1588764412383,"36 km WSW of Pathein, Myanmar",reviewed,0,259,earthquake,4.1, Myanmar,94.4169,16.6415,10.0,2020-05-06 11:26:52.383000+00:00
1589689935434,"12 km NNW of Yamethin, Myanmar",reviewed,0,326,earthquake,4.6, Myanmar,96.0814,20.5275,10.0,2020-05-17 04:32:15.434000+00:00
1589785342593,"14 km NW of Pathein, Myanmar",reviewed,0,246,earthquake,4.0, Myanmar,94.6443,16.8761,10.0,2020-05-18 07:02:22.593000+00:00
1590225097219,"286 km SSW of Bogale, Myanmar",reviewed,0,340,earthquake,4.7, Myanmar,94.0306,14.0757,80.07,2020-05-23 09:11:37.219000+00:00
1598543410966,"23 km WSW of Myanaung, Myanmar",reviewed,0,284,earthquake,4.3, Myanmar,95.1077,18.2351,33.21,2020-08-27 15:50:10.966000+00:00
1601827202846,"51 km WSW of Chauk, Myanmar",reviewed,0,284,earthquake,4.3, Myanmar,94.4032,20.6448,78.19,2020-10-04 16:00:02.846000+00:00
1608992349417,"205 km WSW of Pathein, Myanmar",reviewed,0,312,earthquake,4.5, Myanmar,92.9758,16.0246,10.0,2020-12-26 14:19:09.417000+00:00
1612798837923,"185 km W of Dawei, Myanmar",reviewed,0,298,earthquake,4.4, Myanmar,96.4846,13.9209,10.0,2021-02-08 15:40:37.923000+00:00
