yangon_tower_id,distance_to_grouped_site_m,radio,MCC,MNC,TAC,CID,LON,LAT,RANGE,averageSignal,Network,adm3_name
955,0.0,UMTS,414,1,357,2816347,96.143417358398,16.790542602539,1000,0,MPT,Dagon
6651,0.0,GSM,414,1,305,11131,96.15852355957,16.779556274414,1000,0,MPT,Pabedan
4875,0.0,UMTS,414,1,358,2937877,96.139297485352,16.860580444336,1000,0,MPT,Mayangone
4830,0.0,UMTS,414,1,358,2965059,96.140670776367,16.85920715332,1000,0,MPT,Mayangone
4851,0.0,UMTS,414,1,358,2899932,96.137924,16.860031,1000,0,MPT,Mayangone
4828,0.0,UMTS,414,1,358,2899929,96.137924194336,16.85920715332,1000,0,MPT,Mayangone
4829,0.0,UMTS,414,1,358,2937879,96.139297485352,16.85920715332,1000,0,MPT,Mayangone
4799,0.0,UMTS,414,1,364,3002969,96.140670776367,16.857833862305,1000,0,MPT,Mayangone
4801,0.0,UMTS,414,1,364,3002966,96.142044067383,16.857833862305,1000,0,MPT,Mayangone
4855,0.0,UMTS,414,1,358,2899926,96.137924,16.860384,1000,0,MPT,Mayangone
4830,0.0,UMTS,414,1,358,3002969,96.140670776367,16.85920715332,1000,0,MPT,Mayangone
4874,0.0,UMTS,414,1,358,2806013,96.137924194336,16.860580444336,1000,0,MPT,Mayangone
5046,0.0,UMTS,414,1,363,2932170,96.122817993164,16.866073608398,1000,0,MPT,Mayangone
3883,0.0,UMTS,414,1,357,2765801,96.132431030273,16.826248168945,1000,0,MPT,Kamaryut
4999,0.0,UMTS,414,1,363,2894350,96.121444702148,16.864700317383,1000,0,MPT,Mayangone
2236,0.0,UMTS,414,1,357,2772044,96.12419128418,16.855087280273,1000,0,MPT,Hlaing
2236,0.0,UMTS,414,1,357,2773674,96.12419128418,16.855087280273,1000,0,MPT,Hlaing
7547,0.0,UMTS,414,1,365,2965966,96.173629760742,16.81526184082,1000,0,MPT,Tamwe
935,0.0,UMTS,414,1,357,2816480,96.13655090332,16.789169311523,1000,0,MPT,Dagon
5329,0.0,UMTS,414,1,358,2905007,96.134001,16.88118,1000,0,MPT,Mayangone
7547,0.0,UMTS,414,1,365,2965969,96.173629760742,16.81526184082,1000,0,MPT,Tamwe
5252,0.0,GSM,414,1,301,10821,96.127625,16.875687,1000,0,MPT,Mayangone
4015,0.0,UMTS,414,1,357,2771245,96.12419128418,16.833114624023,1000,0,MPT,Kamaryut
7552,0.0,UMTS,414,1,365,2965963,96.17363,16.815811,1000,0,MPT,Tamwe
4442,0.0,UMTS,414,1,356,2799528,96.144791,16.780243,1000,0,MPT,Lanmadaw
4058,0.0,UMTS,414,1,356,2788150,96.161957,16.769257,1000,0,MPT,Kyauktada
935,0.0,UMTS,414,1,357,2816477,96.13655090332,16.789169311523,1000,0,MPT,Dagon
4066,0.0,GSM,414,1,1516,17752,96.164016723633,16.769943237305,1000,0,MPT,Kyauktada
4355,0.0,UMTS,414,1,356,2767841,96.144790649414,16.775436401367,1000,0,MPT,Lanmadaw
4339,0.0,UMTS,414,1,356,2768570,96.147537,16.774521,1000,0,MPT,Lanmadaw
2125,0.0,GSM,414,1,304,10983,96.133118,16.848221,1000,0,MPT,Hlaing
4707,0.0,UMTS,414,1,364,3003231,96.159439,16.850967,1000,0,MPT,Mayangone
1318,0.0,UMTS,414,1,364,2970083,96.209335327148,16.860580444336,1000,0,MPT,Dagon Myothit (North)
4358,0.0,UMTS,414,1,356,2768564,96.147537231445,16.775436401367,1000,0,MPT,Lanmadaw
7717,0.0,GSM,414,1,308,17821,96.223068237305,16.801528930664,1000,0,MPT,Thaketa
7708,0.0,GSM,414,1,308,17823,96.221694946289,16.798782348633,1000,0,MPT,Thaketa
1318,0.0,UMTS,414,1,364,2970089,96.209335327148,16.860580444336,1000,0,MPT,Dagon Myothit (North)
4377,0.0,UMTS,414,1,356,2787949,96.143417358398,16.776809692383,1000,0,MPT,Lanmadaw
4377,0.0,UMTS,414,1,356,2816205,96.143417358398,16.776809692383,1000,0,MPT,Lanmadaw
4688,0.0,GSM,414,1,304,10981,96.148224,16.850281,1000,0,MPT,Mayangone
44,0.0,UMTS,414,1,356,2798706,96.135177612305,16.785049438477,1000,0,MPT,Ahlone
1283,0.0,UMTS,414,1,364,2959373,96.207962036133,16.856460571289,1000,0,MPT,Dagon Myothit (North)
4332,0.0,UMTS,414,1,356,2787951,96.143417358398,16.774063110352,1000,0,MPT,Lanmadaw
4430,0.0,UMTS,414,1,356,2798707,96.143417358398,16.779556274414,1000,0,MPT,Lanmadaw
6987,0.0,UMTS,414,1,356,2769389,96.135177612305,16.812515258789,1000,0,MPT,Sanchaung
7567,0.0,UMTS,414,1,365,2995956,96.174088,16.817093,1000,0,MPT,Tamwe
7488,0.0,UMTS,414,1,365,3002145,96.173629760742,16.811141967773,1000,0,MPT,Tamwe
4432,0.0,UMTS,414,1,356,2799527,96.14616394043,16.779556274414,1000,0,MPT,Lanmadaw
344,0.0,UMTS,414,1,365,2961732,96.164016723633,16.807022094727,1000,0,MPT,Bahan
7525,0.0,UMTS,414,1,365,2963446,96.175003051758,16.813888549805,1000,0,MPT,Tamwe
2621,0.0,UMTS,414,1,362,2896616,96.066513061523,16.919631958008,1000,0,MPT,Hlaingtharya (West)
344,0.0,UMTS,414,1,365,2965373,96.164016723633,16.807022094727,1000,0,MPT,Bahan
4349,0.0,UMTS,414,1,356,2771754,96.140670776367,16.775436401367,1000,0,MPT,Lanmadaw
2526,0.0,UMTS,414,1,362,2931668,96.073379516602,16.90315246582,1000,0,MPT,Hlaingtharya (East)
2526,0.0,UMTS,414,1,362,2903915,96.073379516602,16.90315246582,1000,0,MPT,Hlaingtharya (East)
4405,0.0,UMTS,414,1,356,2771761,96.139297485352,16.778182983398,1000,0,MPT,Lanmadaw
7489,0.0,UMTS,414,1,365,2970966,96.174316,16.811142,1000,0,MPT,Tamwe
2526,0.0,UMTS,414,1,362,2903921,96.073379516602,16.90315246582,1000,0,MPT,Hlaingtharya (East)
7347,0.0,GSM,414,1,314,12901,95.839920043945,17.470321655273,1000,0,MPT,Taikkyi
7354,0.0,GSM,414,1,314,12313,95.847473,17.507401,1000,0,MPT,Taikkyi
7328,0.0,GSM,414,1,307,14963,95.905838012695,17.389297485352,1000,0,MPT,Taikkyi
7358,0.0,GSM,414,1,402,34561,95.833053588867,17.534866333008,1000,0,MPT,Taikkyi
7285,0.0,GSM,414,1,307,53193,95.956649780273,17.258834838867,1000,0,MPT,Taikkyi
7349,0.0,GSM,414,1,314,12312,95.850906,17.473755,1000,0,MPT,Taikkyi
7338,0.0,GSM,414,1,314,12881,95.856399536133,17.442855834961,1000,0,MPT,Taikkyi
7357,0.0,GSM,414,1,314,12913,95.839920043945,17.521133422852,1000,0,MPT,Taikkyi
7333,0.0,GSM,414,1,307,14553,95.893478393555,17.412643432617,1000,0,MPT,Taikkyi
7346,0.0,GSM,414,1,314,12902,95.845413208008,17.457962036133,1000,0,MPT,Taikkyi
7356,0.0,GSM,414,1,402,34021,95.839920043945,17.519760131836,1000,0,MPT,Taikkyi
7353,0.0,GSM,414,1,314,12311,95.855026245117,17.500534057617,1000,0,MPT,Taikkyi
7335,0.0,GSM,414,1,307,14023,95.885238647461,17.426376342773,1000,0,MPT,Taikkyi
7284,0.0,GSM,414,1,307,14011,95.956649780273,17.257461547852,1000,0,MPT,Taikkyi
7337,0.0,GSM,414,1,314,12893,95.867385864258,17.44010925293,1000,0,MPT,Taikkyi
7332,0.0,GSM,414,1,314,12892,95.898971557617,17.401657104492,1000,0,MPT,Taikkyi
7332,0.0,GSM,414,1,314,12871,95.898971557617,17.401657104492,1000,0,MPT,Taikkyi
7345,0.0,GSM,414,1,314,12903,95.844039916992,17.457962036133,1000,0,MPT,Taikkyi
7334,0.0,GSM,414,1,307,13902,95.883865356445,17.415390014648,1000,0,MPT,Taikkyi
7331,0.0,GSM,414,1,307,14223,95.897598266602,17.401657104492,1000,0,MPT,Taikkyi
7329,0.0,GSM,414,1,307,14551,95.90446472168,17.392044067383,1000,0,MPT,Taikkyi
7336,0.0,GSM,414,1,314,12891,95.886611938477,17.426376342773,1000,0,MPT,Taikkyi
7327,0.0,GSM,414,1,307,14552,95.906525,17.388611,1000,0,MPT,Taikkyi
951,0.0,GSM,414,1,357,16618,96.139297485352,16.790542602539,1000,0,MPT,Dagon
4349,0.0,UMTS,414,1,356,2788039,96.140670776367,16.775436401367,1000,0,MPT,Lanmadaw
4375,0.0,UMTS,414,1,356,2771760,96.140670776367,16.776809692383,1000,0,MPT,Lanmadaw
3020,0.0,GSM,414,1,307,13982,96.008834838867,17.118759155273,1000,0,MPT,Hmawbi
5938,0.0,GSM,414,1,307,14063,96.128311157227,17.039108276367,1000,0,MPT,Mingaladon
5960,0.0,GSM,414,1,307,13703,96.125564575195,17.04460144043,1000,0,MPT,Mingaladon
3071,0.0,GSM,414,1,307,53191,95.96076965332,17.228622436523,1000,0,MPT,Hmawbi
2986,0.0,GSM,414,1,307,13572,96.039047241211,17.10090637207,1000,0,MPT,Hmawbi
5960,0.0,GSM,414,1,307,14293,96.125564575195,17.04460144043,1000,0,MPT,Mingaladon
5925,0.0,GSM,414,1,307,14443,96.131057739258,17.033615112305,1000,0,MPT,Mingaladon
2998,0.0,GSM,414,1,307,14392,96.023941040039,17.103652954102,1000,0,MPT,Hmawbi
3070,0.0,GSM,414,1,307,13561,95.963516235352,17.219009399414,1000,0,MPT,Hmawbi
5930,0.0,GSM,414,1,307,14881,96.131057739258,17.03498840332,1000,0,MPT,Mingaladon
3023,0.0,GSM,414,1,307,13983,96.010208129883,17.120132446289,1000,0,MPT,Hmawbi
5876,0.0,GSM,414,1,301,14572,96.128311157227,17.007522583008,1000,0,MPT,Mingaladon
5897,0.0,GSM,414,1,307,14882,96.131057739258,17.019882202148,1000,0,MPT,Mingaladon
5926,0.0,GSM,414,1,307,14753,96.132431030273,17.033615112305,1000,0,MPT,Mingaladon
3012,0.0,GSM,414,1,307,14562,96.015701293945,17.11051940918,1000,0,MPT,Hmawbi
5936,0.0,GSM,414,1,307,14883,96.131057739258,17.037734985352,1000,0,MPT,Mingaladon
3065,0.0,GSM,414,1,307,14543,95.962142944336,17.201156616211,1000,0,MPT,Hmawbi
3022,0.0,GSM,414,1,307,13981,96.008834838867,17.120132446289,1000,0,MPT,Hmawbi
5812,0.0,GSM,414,1,307,14376,96.126937866211,16.981430053711,1000,0,MPT,Mingaladon
3017,0.0,GSM,414,1,307,14393,96.012954711914,17.114639282227,1000,0,MPT,Hmawbi
3045,0.0,GSM,414,1,307,14933,95.979309,17.179871,1000,0,MPT,Hmawbi
2994,0.0,GSM,414,1,309,12963,96.02668762207,17.102279663086,1000,0,MPT,Hmawbi
2989,0.0,GSM,414,1,307,14523,96.043167114258,17.10090637207,1000,0,MPT,Hmawbi
3062,0.0,GSM,414,1,307,13991,95.97038269043,17.18879699707,1000,0,MPT,Hmawbi
3074,0.0,GSM,414,1,307,14713,95.959396362305,17.238235473633,1000,0,MPT,Hmawbi
7281,0.0,GSM,414,1,307,53192,95.959396362305,17.240982055664,1000,0,MPT,Taikkyi
3069,0.0,GSM,414,1,307,14312,95.96489,17.21489,1000,0,MPT,Hmawbi
2988,0.0,GSM,414,1,307,13113,96.041793823242,17.10090637207,1000,0,MPT,Hmawbi
2995,0.0,GSM,414,1,309,10881,96.033554077148,17.102279663086,1000,0,MPT,Hmawbi
5889,0.0,GSM,414,1,307,14693,96.128311157227,17.015762329102,1000,0,MPT,Mingaladon
3066,0.0,GSM,414,1,307,14313,95.965576,17.20871,1000,0,MPT,Hmawbi
2991,0.0,GSM,414,1,307,13112,96.045913696289,17.10090637207,1000,0,MPT,Hmawbi
7282,0.0,GSM,414,1,307,14311,95.958023071289,17.247848510742,1000,0,MPT,Taikkyi
3067,0.0,GSM,414,1,307,14561,95.968323,17.210083,1000,0,MPT,Hmawbi
3072,0.0,GSM,414,1,307,14871,95.96076965332,17.229995727539,1000,0,MPT,Hmawbi
3004,0.0,GSM,414,1,309,10883,96.019821166992,17.106399536133,1000,0,MPT,Hmawbi
5061,0.0,GSM,414,1,301,10242,96.153030395508,16.866073608398,1000,0,MPT,Mayangone
4973,0.0,GSM,414,1,302,12713,96.154403686523,16.863327026367,1000,0,MPT,Mayangone
5149,0.0,GSM,414,1,301,10822,96.14616394043,16.86882019043,1000,0,MPT,Mayangone
5010,0.0,GSM,414,1,301,10243,96.154403686523,16.864700317383,1000,0,MPT,Mayangone
5063,0.0,GSM,414,1,301,10241,96.154403686523,16.866073608398,1000,0,MPT,Mayangone
3612,0.0,UMTS,414,1,357,2816248,96.143417358398,16.805648803711,1000,0,MPT,Kamaryut
8533,0.0,UMTS,414,1,364,2959215,96.159896850586,16.850967407227,1000,0,MPT,Yankin
4706,0.0,UMTS,414,1,364,3003237,96.15921,16.850967,1000,0,MPT,Mayangone
8533,0.0,UMTS,414,1,364,3003234,96.159896850586,16.850967407227,1000,0,MPT,Yankin
8353,0.0,UMTS,414,1,365,2965753,96.155776977539,16.828994750977,1000,0,MPT,Yankin
8353,0.0,UMTS,414,1,365,2995766,96.155776977539,16.828994750977,1000,0,MPT,Yankin
4519,0.0,UMTS,414,1,356,2816219,96.150283813477,16.775436401367,1000,0,MPT,Latha
6930,0.0,UMTS,414,1,357,2799798,96.128311157227,16.808395385742,1000,0,MPT,Sanchaung
1009,0.0,UMTS,414,1,357,2816351,96.140670776367,16.79328918457,1000,0,MPT,Dagon
6811,0.0,UMTS,414,1,357,2771433,96.137924194336,16.801528930664,1000,0,MPT,Sanchaung
3888,0.0,UMTS,414,1,356,2799116,96.137924194336,16.826248168945,1000,0,MPT,Kamaryut
4450,0.0,UMTS,414,1,357,2770536,96.139297485352,16.78092956543,1000,0,MPT,Lanmadaw
3887,0.0,UMTS,414,1,356,2765799,96.13655090332,16.826248168945,1000,0,MPT,Kamaryut
4450,0.0,UMTS,414,1,357,2770539,96.139297485352,16.78092956543,1000,0,MPT,Lanmadaw
4699,0.0,GSM,414,1,302,53673,96.151657104492,16.850967407227,1000,0,MPT,Mayangone
7321,0.0,GSM,414,1,307,14623,95.941543579102,17.341232299805,1000,0,MPT,Taikkyi
3037,0.0,GSM,414,1,307,13992,95.990982055664,17.170944213867,1000,0,MPT,Hmawbi
3039,0.0,GSM,414,1,307,14932,95.989608764648,17.173690795898,1000,0,MPT,Hmawbi
7319,0.0,GSM,414,1,307,14622,95.941543579102,17.339859008789,1000,0,MPT,Taikkyi
7321,0.0,GSM,414,1,307,14221,95.941543579102,17.341232299805,1000,0,MPT,Taikkyi
7320,0.0,GSM,414,1,307,14973,95.942916870117,17.339859008789,1000,0,MPT,Taikkyi
7321,0.0,GSM,414,1,307,14621,95.941543579102,17.341232299805,1000,0,MPT,Taikkyi
7321,0.0,GSM,414,1,307,14961,95.941543579102,17.341232299805,1000,0,MPT,Taikkyi
3323,0.0,GSM,414,1,300,12002,96.122817993164,16.885299682617,1000,0,MPT,Insein
3372,0.0,GSM,414,1,301,10702,96.121444702148,16.888046264648,1000,0,MPT,Insein
1994,0.0,UMTS,414,1,357,2801048,96.122817993164,16.841354370117,1000,0,MPT,Hlaing
6034,0.0,GSM,414,1,305,17233,96.162643432617,16.779556274414,1000,0,MPT,Mingalartaungnyunt
3183,0.0,UMTS,414,1,363,2896925,96.113204956055,16.874313354492,1000,0,MPT,Insein
4961,0.0,UMTS,414,1,363,2894046,96.118698120117,16.863327026367,1000,0,MPT,Mayangone
5134,0.0,UMTS,414,1,363,2904273,96.11457824707,16.86882019043,1000,0,MPT,Mayangone
5041,0.0,UMTS,414,1,363,2894662,96.115951538086,16.866073608398,1000,0,MPT,Mayangone
4961,0.0,UMTS,414,1,363,2894049,96.118698120117,16.863327026367,1000,0,MPT,Mayangone
5134,0.0,UMTS,414,1,363,2904267,96.11457824707,16.86882019043,1000,0,MPT,Mayangone
3164,0.0,UMTS,414,1,363,2893702,96.11457824707,16.871566772461,1000,0,MPT,Insein
4961,0.0,UMTS,414,1,363,2894052,96.118698120117,16.863327026367,1000,0,MPT,Mayangone
6399,0.0,UMTS,414,1,358,2903628,96.159896850586,16.894912719727,1000,0,MPT,North Okkalapa
2023,0.0,UMTS,414,1,357,2769091,96.12419128418,16.842727661133,1000,0,MPT,Hlaing
3163,0.0,UMTS,414,1,363,2893696,96.113204956055,16.871566772461,1000,0,MPT,Insein
7874,0.0,UMTS,414,1,367,2966314,96.243667602539,16.764450073242,1000,0,MPT,Thanlyin
7870,0.0,UMTS,414,1,367,2966317,96.243667602539,16.763076782227,1000,0,MPT,Thanlyin
7870,0.0,UMTS,414,1,367,2996214,96.243667602539,16.763076782227,1000,0,MPT,Thanlyin
8371,0.0,UMTS,414,1,365,2988743,96.164703,16.829681,1000,0,MPT,Yankin
8282,0.0,UMTS,414,1,365,2966186,96.163363,16.823456,1000,0,MPT,Yankin
7611,0.0,GSM,414,1,302,53212,96.176376342773,16.820755004883,1000,0,MPT,Tamwe
8319,0.021,GSM,414,1,302,16321,96.176376342773,16.826248168945,1000,0,MPT,Yankin
1392,0.0,GSM,414,1,302,53003,96.184616088867,16.871566772461,1000,0,MPT,Dagon Myothit (North)
1392,0.0,GSM,414,1,302,53303,96.184616088867,16.871566772461,1000,0,MPT,Dagon Myothit (North)
1392,0.0,GSM,414,1,302,19081,96.184616088867,16.871566772461,1000,0,MPT,Dagon Myothit (North)
1392,0.0,GSM,414,1,302,13343,96.184616088867,16.871566772461,1000,0,MPT,Dagon Myothit (North)
1392,0.0,GSM,414,1,302,19703,96.184616088867,16.871566772461,1000,0,MPT,Dagon Myothit (North)
1392,0.0,GSM,414,1,302,13342,96.184616088867,16.871566772461,1000,0,MPT,Dagon Myothit (North)
1392,0.0,GSM,414,1,302,13341,96.184616088867,16.871566772461,1000,0,MPT,Dagon Myothit (North)
1392,0.0,GSM,414,1,302,13272,96.184616088867,16.871566772461,1000,0,MPT,Dagon Myothit (North)
7621,0.0,GSM,414,1,302,53211,96.176376,16.821213,1000,0,MPT,Tamwe
4830,0.0,UMTS,414,1,364,2896182,96.140670776367,16.85920715332,1000,0,MPT,Mayangone
4799,0.0,UMTS,414,1,364,3003851,96.140670776367,16.857833862305,1000,0,MPT,Mayangone
4799,0.0,UMTS,414,1,364,3002963,96.140670776367,16.857833862305,1000,0,MPT,Mayangone
7608,0.0,UMTS,414,1,365,2965812,96.172256469727,16.820755004883,1000,0,MPT,Tamwe
7642,0.0,UMTS,414,1,365,2964803,96.170197,16.824875,1000,0,MPT,Tamwe
8359,0.0,UMTS,414,1,365,2966089,96.164016723633,16.828994750977,1000,0,MPT,Yankin
7639,0.0,UMTS,414,1,365,2988748,96.16813659668,16.82487487793,1000,0,MPT,Tamwe
7640,0.0,UMTS,414,1,365,2964809,96.168823,16.824875,1000,0,MPT,Tamwe
7581,0.0,UMTS,414,1,365,2995805,96.172256469727,16.819381713867,1000,0,MPT,Tamwe
8303,0.0,UMTS,414,1,365,2988742,96.166763305664,16.82487487793,1000,0,MPT,Yankin
856,0.0,GSM,414,1,305,17262,96.145477,16.783676,1000,0,MPT,Dagon
7443,0.0,UMTS,414,1,365,2963205,96.172256469727,16.807022094727,1000,0,MPT,Tamwe
8025,0.0,UMTS,414,1,365,2964994,96.203842163086,16.822128295898,1000,0,MPT,Thingangyun
406,0.0,UMTS,414,1,365,2994559,96.169509887695,16.811141967773,1000,0,MPT,Bahan
8008,0.0,UMTS,414,1,365,2964991,96.20246887207,16.820755004883,1000,0,MPT,Thingangyun
406,0.0,UMTS,414,1,365,2994558,96.169509887695,16.811141967773,1000,0,MPT,Bahan
6861,0.0,UMTS,414,1,357,2797071,96.13655090332,16.804275512695,1000,0,MPT,Sanchaung
8008,0.0,UMTS,414,1,365,2966912,96.20246887207,16.820755004883,1000,0,MPT,Thingangyun
8121,0.0,UMTS,414,1,365,2965744,96.207962036133,16.830368041992,1000,0,MPT,Thingangyun
5606,0.0,GSM,414,1,313,10561,96.154403686523,16.930618286133,1000,0,MPT,Mingaladon
5634,0.0,GSM,414,1,313,13413,96.165390014648,16.931991577148,1000,0,MPT,Mingaladon
6321,0.0,GSM,414,1,313,13781,96.155776977539,16.870193481445,1000,0,MPT,North Okkalapa
5611,0.0,GSM,414,1,313,13161,96.15852355957,16.930618286133,1000,0,MPT,Mingaladon
6321,0.0,GSM,414,1,313,13782,96.155776977539,16.870193481445,1000,0,MPT,North Okkalapa
5620,0.0,GSM,414,1,313,13941,96.161606,16.931562,1000,0,MPT,Mingaladon
5634,0.0,GSM,414,1,313,13162,96.165390014648,16.931991577148,1000,0,MPT,Mingaladon
5634,0.0,GSM,414,1,313,13942,96.165390014648,16.931991577148,1000,0,MPT,Mingaladon
5619,0.0,GSM,414,1,313,10562,96.157226,16.931507,1000,0,MPT,Mingaladon
5634,0.0,GSM,414,1,313,13411,96.165390014648,16.931991577148,1000,0,MPT,Mingaladon
4772,0.0,GSM,414,1,304,10363,96.107711791992,16.856460571289,1000,0,MPT,Mayangone
5606,0.0,GSM,414,1,313,13163,96.154403686523,16.930618286133,1000,0,MPT,Mingaladon
6321,0.0,GSM,414,1,313,13493,96.155776977539,16.870193481445,1000,0,MPT,North Okkalapa
4683,0.0,GSM,414,1,310,11043,96.152725,16.850052,1000,0,MPT,Mayangone
4666,0.0,GSM,414,1,310,16151,96.154279,16.84897,1000,0,MPT,Mayangone
3242,0.0,GSM,414,1,313,12113,96.128311,16.880493,1000,0,MPT,Insein
4760,0.0,GSM,414,1,313,11332,96.150284,16.855087,1016,0,MPT,Mayangone
4699,0.0,GSM,414,1,313,10642,96.151657104492,16.850967407227,1000,0,MPT,Mayangone
3255,0.0,GSM,414,1,313,13363,96.131744,16.88118,1000,0,MPT,Insein
3229,0.0,GSM,414,1,313,11333,96.126937866211,16.879806518555,1000,0,MPT,Insein
3231,0.0,GSM,414,1,313,12112,96.128311157227,16.879806518555,1000,0,MPT,Insein
4723,0.0,GSM,414,1,313,11022,96.151314,16.853027,1000,0,MPT,Mayangone
5274,0.017,GSM,414,1,313,10053,96.133804,16.87706,1000,0,MPT,Mayangone
5255,0.0,GSM,414,1,313,12051,96.131744,16.875687,1000,0,MPT,Mayangone
5305,0.0,GSM,414,1,313,10052,96.133118,16.87912,1000,0,MPT,Mayangone
5270,0.0,GSM,414,1,313,10823,96.128311157227,16.877059936523,1000,0,MPT,Mayangone
6592,0.0,UMTS,414,1,356,2767920,96.157867,16.772422,1000,0,MPT,Pabedan
6160,0.0,UMTS,414,1,356,2800651,96.165390014648,16.787796020508,1000,0,MPT,Mingalartaungnyunt
753,0.0,UMTS,414,1,356,2787999,96.165390014648,16.772689819336,1000,0,MPT,Botahtaung
6160,0.0,GSM,414,1,311,17082,96.165390014648,16.787796020508,1000,0,MPT,Mingalartaungnyunt
6160,0.0,GSM,414,1,311,17081,96.165390014648,16.787796020508,1000,0,MPT,Mingalartaungnyunt
6160,0.0,GSM,414,1,311,18333,96.165390014648,16.787796020508,1000,0,MPT,Mingalartaungnyunt
3488,0.0,UMTS,414,1,358,2894140,96.10221862793,16.896286010742,1000,0,MPT,Insein
3488,0.0,UMTS,414,1,358,2894143,96.10221862793,16.896286010742,1000,0,MPT,Insein
3488,0.0,UMTS,414,1,358,2894137,96.10221862793,16.896286010742,1000,0,MPT,Insein
5386,0.0,GSM,414,1,313,12111,96.132431,16.89537,1000,0,MPT,Mingaladon
3299,0.028,GSM,414,1,313,10051,96.133804,16.883926,1000,0,MPT,Insein
5373,0.0,GSM,414,1,313,11192,96.134039,16.89283,1285,0,MPT,Mingaladon
7897,0.0,GSM,414,1,312,17132,96.245040893555,16.778182983398,1000,0,MPT,Thanlyin
7896,0.0,GSM,414,1,312,17133,96.242294311523,16.778182983398,1000,0,MPT,Thanlyin
2161,0.0,UMTS,414,1,357,2773827,96.118698120117,16.850967407227,1000,0,MPT,Hlaing
7444,0.0,UMTS,414,1,365,2996646,96.173629760742,16.807022094727,1000,0,MPT,Tamwe
2558,0.0,UMTS,414,1,357,2766720,96.026604,16.877751,1000,0,MPT,Hlaingtharya (West)
2550,0.0,UMTS,414,1,357,2763061,96.030807495117,16.875686645508,1000,0,MPT,Hlaingtharya (West)
4567,0.0,UMTS,414,1,365,2966443,96.154403686523,16.828994750977,1000,0,MPT,Mayangone
2539,0.0,UMTS,414,1,357,2772170,96.037673950195,16.872940063477,1000,0,MPT,Hlaingtharya (West)
3089,0.0,UMTS,414,1,357,2766045,95.964889526367,16.901779174805,1000,0,MPT,Htantabin
3109,0.0,UMTS,414,1,357,2767087,95.930557250977,16.916885375977,1000,0,MPT,Htantabin
8376,0.0,UMTS,414,1,365,2966442,96.155776977539,16.830368041992,1000,0,MPT,Yankin
2539,0.0,UMTS,414,1,357,2772164,96.037673950195,16.872940063477,1000,0,MPT,Hlaingtharya (West)
4719,0.0,GSM,414,1,310,11221,96.151657104492,16.852340698242,1000,0,MPT,Mayangone
4709,0.0,GSM,414,1,310,17082,96.152115,16.851425,1000,0,MPT,Mayangone
4719,0.0,GSM,414,1,310,17083,96.151657104492,16.852340698242,1000,0,MPT,Mayangone
4719,0.0,GSM,414,1,310,17081,96.151657104492,16.852340698242,1000,0,MPT,Mayangone
1763,0.0,UMTS,414,1,360,2895799,96.304092407227,16.953964233398,1000,0,MPT,Dagon Myothit (South)
8087,0.0,UMTS,414,1,365,2967247,96.187362670898,16.827621459961,1000,0,MPT,Thingangyun
8049,0.0,UMTS,414,1,365,2969219,96.188735961914,16.82487487793,1000,0,MPT,Thingangyun
8048,0.0,UMTS,414,1,365,2969877,96.187362670898,16.82487487793,1000,0,MPT,Thingangyun
1763,0.0,UMTS,414,1,360,2938256,96.304092407227,16.953964233398,1000,0,MPT,Dagon Myothit (South)
1763,0.0,UMTS,414,1,360,2895796,96.304092407227,16.953964233398,1000,0,MPT,Dagon Myothit (South)
1763,0.0,UMTS,414,1,360,2895802,96.304092407227,16.953964233398,1000,0,MPT,Dagon Myothit (South)
8087,0.0,UMTS,414,1,365,2967241,96.187362670898,16.827621459961,1000,0,MPT,Thingangyun
8087,0.0,UMTS,414,1,365,2967244,96.187362670898,16.827621459961,1000,0,MPT,Thingangyun
8049,0.0,UMTS,414,1,365,2969216,96.188735961914,16.82487487793,1000,0,MPT,Thingangyun
1763,0.0,UMTS,414,1,360,2938262,96.304092407227,16.953964233398,1000,0,MPT,Dagon Myothit (South)
1763,0.0,UMTS,414,1,360,2938259,96.304092407227,16.953964233398,1000,0,MPT,Dagon Myothit (South)
1318,0.0,UMTS,414,1,364,2970086,96.209335327148,16.860580444336,1000,0,MPT,Dagon Myothit (North)
1936,0.0,GSM,414,1,304,10015,96.113204956055,16.838607788086,1000,0,MPT,Hlaing
4216,0.0,GSM,414,1,305,53762,96.122817993164,16.794662475586,1000,0,MPT,Kyeemyindaing
6160,0.0,GSM,414,1,311,17083,96.165390014648,16.787796020508,1000,0,MPT,Mingalartaungnyunt
1801,0.0,GSM,414,1,305,18171,96.185989379883,16.783676147461,1000,0,MPT,Dawbon
4653,0.0,GSM,414,1,310,16152,96.155014,16.847,1000,0,MPT,Mayangone
4681,0.0,GSM,414,1,310,11041,96.157455,16.849747,1000,0,MPT,Mayangone
4680,0.0,GSM,414,1,310,11042,96.155777,16.849747,1000,0,MPT,Mayangone
4687,0.0,GSM,414,1,310,10092,96.15715,16.850204,1000,0,MPT,Mayangone
4684,0.0,GSM,414,1,310,16223,96.155777,16.850052,1000,0,MPT,Mayangone
272,0.0,UMTS,414,1,357,2805431,96.151657104492,16.804275512695,1000,0,MPT,Bahan
6213,0.0,UMTS,414,1,356,2805931,96.157150268555,16.790542602539,1000,0,MPT,Mingalartaungnyunt
520,0.0,UMTS,414,1,365,2966608,96.160896,16.82067,1000,0,MPT,Bahan
