radio,MCC,MNC,TAC,CID,LON,LAT,RANGE,averageSignal,Network,adm3_name
LTE,414,5,9222,134315789,96.115952,16.854401,1000,0,Ooredoo,Hlaing
UMTS,414,5,15907,39681669,96.162643432617,16.921005249023,1000,0,Ooredoo,North Okkalapa
UMTS,414,5,23331,39681673,95.964889526367,17.312393188477,1000,0,Ooredoo,Taikkyi
UMTS,414,5,9021,39506858,96.122817993164,16.801528930664,1000,0,Ooredoo,Kyeemyindaing
UMTS,414,5,9021,39479064,96.122817993164,16.801528930664,1000,0,Ooredoo,Kyeemyindaing
UMTS,414,5,23331,39675914,95.96076965332,17.275314331055,1000,0,Ooredoo,Taikkyi
UMTS,414,5,23331,39681705,95.977249145508,17.180557250977,1000,0,Ooredoo,Hmawbi
UMTS,414,5,15907,39675717,96.129684448242,16.828994750977,1000,0,Ooredoo,Kamaryut
UMTS,414,5,15907,39682667,96.129684448242,16.827621459961,1000,0,Ooredoo,Kamaryut
UMTS,414,5,9022,39679282,96.131744,16.820755,1000,0,Ooredoo,Kamaryut
UMTS,414,5,15907,39678514,96.133804321289,16.88117980957,1000,0,Ooredoo,Mayangone
UMTS,414,5,15907,39675436,96.147537231445,16.966323852539,1000,0,Ooredoo,Mingaladon
UMTS,414,5,23331,39675205,96.044540405273,17.10090637207,1000,0,Ooredoo,Hmawbi
UMTS,414,5,9023,39478121,96.22444152832,16.866073608398,1000,0,Ooredoo,Dagon Myothit (South)
UMTS,414,5,9023,39478120,96.22444152832,16.864700317383,1000,0,Ooredoo,Dagon Myothit (South)
LTE,414,5,9221,134300941,96.110458374023,16.83723449707,1000,0,Ooredoo,Hlaing
LTE,414,5,9221,134304268,96.125564575195,16.830368041992,1000,0,Ooredoo,Kamaryut
LTE,414,5,9221,134956045,96.126937866211,16.828994750977,1000,0,Ooredoo,Kamaryut
LTE,414,5,9221,134325516,96.13655090332,16.808395385742,1000,0,Ooredoo,Sanchaung
LTE,414,5,9211,134259212,96.157150268555,16.774063110352,1000,0,Ooredoo,Pabedan
UMTS,414,5,9022,39676336,96.07063293457,17.043228149414,1000,0,Ooredoo,Hmawbi
UMTS,414,5,9022,39676547,96.099472045898,16.879806518555,1000,0,Ooredoo,Insein
UMTS,414,5,9022,39710527,96.084365844727,16.955337524414,1000,0,Ooredoo,Shwepyithar
UMTS,414,5,9021,39495812,96.157150268555,16.778182983398,1000,0,Ooredoo,Pabedan
UMTS,414,5,9021,39482799,96.159896850586,16.779556274414,1000,0,Ooredoo,Mingalartaungnyunt
UMTS,414,5,9021,39513049,96.154403686523,16.774063110352,1000,0,Ooredoo,Pabedan
UMTS,414,5,9021,39480009,96.151657104492,16.774063110352,1000,0,Ooredoo,Latha
UMTS,414,5,9022,39703809,96.161270141602,16.923751831055,1000,0,Ooredoo,North Okkalapa
LTE,414,5,9223,134995469,96.137924194336,16.866073608398,1000,0,Ooredoo,Mayangone
LTE,414,5,9223,135013131,96.154403686523,16.86882019043,1000,0,Ooredoo,Mayangone
LTE,414,5,9216,134260491,96.133804321289,16.813888549805,1000,0,Ooredoo,Kamaryut
LTE,414,5,9231,134184717,96.196975708008,16.835861206055,1000,0,Ooredoo,Thingangyun
UMTS,414,5,9023,39480680,96.188735961914,16.830368041992,1000,0,Ooredoo,Thingangyun
UMTS,414,5,9021,39482368,96.172256469727,16.768569946289,1000,0,Ooredoo,Botahtaung
UMTS,414,5,9022,39705198,96.147537231445,16.872940063477,1000,0,Ooredoo,Mayangone
UMTS,414,5,9023,39478113,96.221694946289,16.870193481445,1000,0,Ooredoo,Dagon Myothit (North)
UMTS,414,5,9023,39495286,96.207962036133,16.877059936523,1000,0,Ooredoo,Dagon Myothit (North)
UMTS,414,5,9023,39514196,96.207962036133,16.877059936523,1000,0,Ooredoo,Dagon Myothit (North)
LTE,414,5,9212,135015947,96.161270141602,16.778182983398,1000,0,Ooredoo,Kyauktada
UMTS,414,5,9022,39705285,96.133804,16.900864,1000,0,Ooredoo,Mingaladon
UMTS,414,5,9022,39705346,96.114578,16.890106,1000,0,Ooredoo,Insein
UMTS,414,5,9022,39705282,96.137924194336,16.905899047852,1000,0,Ooredoo,Mingaladon
UMTS,414,5,9022,39681611,96.138382,16.904068,1000,0,Ooredoo,Mingaladon
UMTS,414,5,9022,39705343,96.115951538086,16.892166137695,1000,0,Ooredoo,Insein
UMTS,414,5,9022,39705349,96.115951538086,16.892166137695,1000,0,Ooredoo,Insein
UMTS,414,5,9022,39691620,96.111832,16.890106,1000,0,Ooredoo,Insein
UMTS,414,5,9022,39683868,96.132431030273,16.92512512207,1000,0,Ooredoo,Mingaladon
UMTS,414,5,9051,39675315,96.059956,17.108404,1984,0,Ooredoo,Hmawbi
UMTS,414,5,9021,39487760,96.165390014648,16.768569946289,1000,0,Ooredoo,Botahtaung
UMTS,414,5,9023,39482216,96.188735961914,16.830368041992,1000,0,Ooredoo,Thingangyun
UMTS,414,5,9022,39705344,96.131057739258,16.897659301758,1000,0,Ooredoo,Mingaladon
UMTS,414,5,9023,39478156,96.196975708008,16.804275512695,1000,0,Ooredoo,Thaketa
UMTS,414,5,9023,39486908,96.21208190918,16.807022094727,1000,0,Ooredoo,Thaketa
UMTS,414,5,9022,39704199,96.137924194336,16.867446899414,1000,0,Ooredoo,Mayangone
LTE,414,5,9223,134289419,96.142044067383,16.853713989258,1000,0,Ooredoo,Mayangone
LTE,414,5,9222,134248203,96.12419128418,16.856460571289,1000,0,Ooredoo,Hlaing
LTE,414,5,9222,134248972,96.123681,16.855546,1000,0,Ooredoo,Hlaing
LTE,414,5,9231,134397708,96.121444702148,16.855087280273,1000,0,Ooredoo,Hlaing
LTE,414,5,9223,134261516,96.177749633789,16.860580444336,1000,0,Ooredoo,South Okkalapa
LTE,414,5,9223,134187531,96.15715,16.844559,1000,0,Ooredoo,Yankin
LTE,414,5,9223,134256653,96.142044067383,16.853713989258,1000,0,Ooredoo,Mayangone
LTE,414,5,9222,134315021,96.122817993164,16.855087280273,1000,0,Ooredoo,Hlaing
LTE,414,5,9222,134985995,96.121444702148,16.855087280273,1000,0,Ooredoo,Hlaing
LTE,414,5,9223,135021836,96.173629760742,16.857833862305,1000,0,Ooredoo,South Okkalapa
LTE,414,5,9223,134261517,96.175003051758,16.857833862305,1000,0,Ooredoo,South Okkalapa
LTE,414,5,9223,134253836,96.14616394043,16.853713989258,1000,0,Ooredoo,Mayangone
LTE,414,5,9222,134318348,96.140670776367,16.853713989258,1000,0,Ooredoo,Mayangone
LTE,414,5,9232,134307851,96.200638,16.846848,1000,0,Ooredoo,Thingangyun
LTE,414,5,9232,134291724,96.207962036133,16.856460571289,1000,0,Ooredoo,Dagon Myothit (North)
UMTS,414,5,9023,39508759,96.207962036133,16.856460571289,1000,0,Ooredoo,Dagon Myothit (North)
UMTS,414,5,14041,39609091,96.250534057617,16.882553100586,1000,0,Ooredoo,Dagon Myothit (South)
UMTS,414,5,14041,39617404,96.228561401367,16.877059936523,1000,0,Ooredoo,Dagon Myothit (East)
LTE,414,5,9232,134291723,96.196975708008,16.856460571289,1000,0,Ooredoo,Dagon Myothit (North)
LTE,414,5,9232,134176267,96.19010925293,16.856460571289,1000,0,Ooredoo,Dagon Myothit (North)
LTE,414,5,9223,134174987,96.187362670898,16.863327026367,1000,0,Ooredoo,Dagon Myothit (North)
LTE,414,5,9232,134300685,96.184616088867,16.842727661133,1000,0,Ooredoo,South Okkalapa
LTE,414,5,9223,134254861,96.159348,16.85083,1000,0,Ooredoo,Mayangone
LTE,414,5,9223,134174988,96.188735961914,16.860580444336,1000,0,Ooredoo,Dagon Myothit (North)
UMTS,414,5,9023,39508761,96.207962036133,16.856460571289,1000,0,Ooredoo,Dagon Myothit (North)
UMTS,414,5,9023,39508755,96.207962036133,16.856460571289,1000,0,Ooredoo,Dagon Myothit (North)
UMTS,414,5,9022,39675133,96.183242797852,16.866073608398,1000,0,Ooredoo,Dagon Myothit (North)
UMTS,414,5,9023,39507481,96.207962036133,16.856460571289,1000,0,Ooredoo,Dagon Myothit (North)
UMTS,414,5,9021,39486068,96.164016723633,16.783676147461,1000,0,Ooredoo,Mingalartaungnyunt
UMTS,414,5,9021,39486066,96.16813659668,16.783676147461,1000,0,Ooredoo,Mingalartaungnyunt
UMTS,414,5,9021,39497096,96.164016723633,16.783676147461,1000,0,Ooredoo,Mingalartaungnyunt
UMTS,414,5,9021,39497101,96.164016723633,16.783676147461,1000,0,Ooredoo,Mingalartaungnyunt
UMTS,414,5,9021,39486065,96.164016723633,16.783676147461,1000,0,Ooredoo,Mingalartaungnyunt
UMTS,414,5,9021,39497099,96.164016723633,16.783676147461,1000,0,Ooredoo,Mingalartaungnyunt
UMTS,414,5,9021,39491022,96.16813659668,16.783676147461,1000,0,Ooredoo,Mingalartaungnyunt
UMTS,414,5,9021,39497093,96.164016723633,16.783676147461,1000,0,Ooredoo,Mingalartaungnyunt
GSM,414,5,9051,27843,96.120071411133,16.85920715332,1000,0,Ooredoo,Hlaing
UMTS,414,5,9021,39482659,96.139297485352,16.805648803711,1000,0,Ooredoo,Sanchaung
GSM,414,5,9022,31866,96.033554077148,16.874313354492,1000,0,Ooredoo,Hlaingtharya (West)
GSM,414,5,10032,31878,95.927772,16.920724,2370,0,Ooredoo,Htantabin
GSM,414,5,9051,31878,95.942917,16.911892,1000,0,Ooredoo,Htantabin
GSM,414,5,9022,31878,95.947036743164,16.910018920898,1000,0,Ooredoo,Htantabin
GSM,414,5,9022,32169,95.951557,16.908331,1000,0,Ooredoo,Htantabin
GSM,414,5,10032,31875,95.91035,16.936072,1000,0,Ooredoo,Htantabin
GSM,414,5,10032,31879,95.894775,16.940231,1000,0,Ooredoo,Htantabin
GSM,414,5,10032,31874,95.904083,16.938095,1000,0,Ooredoo,Htantabin
GSM,414,5,10032,31877,95.896996,16.939629,1000,0,Ooredoo,Htantabin
GSM,414,5,10032,31795,95.874798,16.940608,1599,0,Ooredoo,Htantabin
GSM,414,5,10032,31794,95.853653,16.936341,3335,0,Ooredoo,Htantabin
UMTS,414,5,9021,39482750,96.16539,16.774063,1000,0,Ooredoo,Botahtaung
LTE,414,5,9217,134245389,96.142044067383,16.796035766602,1000,0,Ooredoo,Dagon
LTE,414,5,9217,134244621,96.143417,16.783218,1000,0,Ooredoo,Lanmadaw
LTE,414,5,9213,134258956,96.161270141602,16.794662475586,1000,0,Ooredoo,Mingalartaungnyunt
LTE,414,5,9212,134173453,96.172256469727,16.774063110352,1000,0,Ooredoo,Pazundaung
LTE,414,5,9212,134933773,96.172256469727,16.776809692383,1000,0,Ooredoo,Pazundaung
LTE,414,5,9212,134173196,96.171707,16.774887,1000,0,Ooredoo,Pazundaung
LTE,414,5,9212,134145549,96.167221,16.770401,1000,0,Ooredoo,Botahtaung
LTE,414,5,9212,134166283,96.164246,16.771317,1000,0,Ooredoo,Kyauktada
LTE,414,5,9212,134166284,96.167107,16.769943,1000,0,Ooredoo,Botahtaung
LTE,414,5,9212,134166285,96.164016723633,16.77131652832,1000,0,Ooredoo,Kyauktada
LTE,414,5,9212,134360332,96.16539,16.7696,1000,0,Ooredoo,Botahtaung
UMTS,414,5,9021,39482369,96.170883178711,16.772689819336,1000,0,Ooredoo,Botahtaung
UMTS,414,5,9021,39478381,96.168137,16.771317,1000,0,Ooredoo,Botahtaung
UMTS,414,5,9021,39493832,96.164016723633,16.77131652832,1000,0,Ooredoo,Kyauktada
LTE,414,5,9212,134309644,96.161957,16.774063,1000,0,Ooredoo,Kyauktada
UMTS,414,5,9022,39691794,96.133804321289,16.813888549805,1000,0,Ooredoo,Kamaryut
UMTS,414,5,9021,39480321,96.12419128418,16.804275512695,1000,0,Ooredoo,Kyeemyindaing
UMTS,414,5,9021,39513597,96.154403686523,16.785049438477,1000,0,Ooredoo,Dagon
UMTS,414,5,9021,39513596,96.154403686523,16.785049438477,1000,0,Ooredoo,Dagon
UMTS,414,5,9021,39513600,96.154403686523,16.785049438477,1000,0,Ooredoo,Dagon
LTE,414,5,9216,134308107,96.139297485352,16.808395385742,1000,0,Ooredoo,Sanchaung
UMTS,414,5,9021,39491352,96.179122924805,16.805648803711,1000,0,Ooredoo,Tamwe
UMTS,414,5,9021,39484306,96.179122924805,16.805648803711,1000,0,Ooredoo,Tamwe
UMTS,414,5,9021,39491322,96.177749633789,16.807022094727,1000,0,Ooredoo,Tamwe
UMTS,414,5,9022,39691570,96.061019897461,16.883926391602,1000,0,Ooredoo,Hlaingtharya (East)
UMTS,414,5,9022,39678885,96.120071411133,16.867446899414,1000,0,Ooredoo,Mayangone
UMTS,414,5,9022,39710917,96.061019897461,16.883926391602,1000,0,Ooredoo,Hlaingtharya (East)
LTE,414,5,9211,134357772,96.164016723633,16.769943237305,1000,0,Ooredoo,Kyauktada
UMTS,414,5,9021,39495200,96.172256469727,16.774063110352,1000,0,Ooredoo,Pazundaung
UMTS,414,5,9023,39481557,96.174316,16.837234,1000,0,Ooredoo,South Okkalapa
UMTS,414,5,9022,39676394,96.122817993164,16.819381713867,1000,0,Ooredoo,Kyeemyindaing
UMTS,414,5,9021,39478375,96.166763305664,16.769943237305,1000,0,Ooredoo,Botahtaung
UMTS,414,5,9021,39495195,96.159947,16.780008,1000,0,Ooredoo,Mingalartaungnyunt
UMTS,414,5,9021,39482366,96.170883178711,16.772689819336,1000,0,Ooredoo,Botahtaung
LTE,414,5,9212,134166027,96.163673,16.779213,1000,0,Ooredoo,Mingalartaungnyunt
LTE,414,5,9213,135017228,96.16813659668,16.78092956543,1000,0,Ooredoo,Pazundaung
LTE,414,5,9232,134188555,96.162186,16.849136,1000,0,Ooredoo,Yankin
LTE,414,5,9212,134331660,96.16813659668,16.779556274414,1000,0,Ooredoo,Pazundaung
UMTS,414,5,9021,39479611,96.172426,16.784592,6328,0,Ooredoo,Mingalartaungnyunt
UMTS,414,5,9023,39478326,96.196975708008,16.874313354492,1000,0,Ooredoo,Dagon Myothit (North)
LTE,414,5,9217,134952203,96.155776977539,16.783676147461,1000,0,Ooredoo,Dagon
LTE,414,5,9223,134397964,96.150284,16.873627,1000,0,Ooredoo,Mayangone
LTE,414,5,9223,134256652,96.157935,16.849594,1000,0,Ooredoo,Mayangone
LTE,414,5,9214,134396940,96.155776977539,16.813888549805,1000,0,Ooredoo,Bahan
UMTS,414,5,9022,39705195,96.147537231445,16.872940063477,1000,0,Ooredoo,Mayangone
LTE,414,5,9214,134396939,96.155776977539,16.816635131836,1000,0,Ooredoo,Bahan
LTE,414,5,9212,134309388,96.176626,16.77681,1000,0,Ooredoo,Pazundaung
UMTS,414,5,9022,39679273,96.159896850586,16.849594116211,1000,0,Ooredoo,Yankin
UMTS,414,5,9021,39487690,96.160271,16.773177,1000,0,Ooredoo,Kyauktada
UMTS,414,5,1016,39482788,96.155776977539,16.78092956543,1000,0,Ooredoo,Pabedan
UMTS,414,5,23331,39684201,95.848159790039,17.449722290039,1000,0,Ooredoo,Taikkyi
UMTS,414,5,23331,39675312,96.063766479492,17.106399536133,1000,0,Ooredoo,Hmawbi
UMTS,414,5,9021,39482351,96.131057739258,16.797409057617,1000,0,Ooredoo,Ahlone
UMTS,414,5,9021,39479500,96.133804321289,16.801528930664,1000,0,Ooredoo,Sanchaung
UMTS,414,5,9021,39481981,96.133804321289,16.801528930664,1000,0,Ooredoo,Sanchaung
UMTS,414,5,9022,39681386,96.054153442383,16.86882019043,1000,0,Ooredoo,Hlaingtharya (East)
UMTS,414,5,9021,39508448,96.138572,16.801716,1000,0,Ooredoo,Dagon
UMTS,414,5,9021,39508445,96.137924194336,16.801528930664,1000,0,Ooredoo,Sanchaung
UMTS,414,5,9022,39681389,96.054153442383,16.86882019043,1000,0,Ooredoo,Hlaingtharya (East)
UMTS,414,5,9021,39508451,96.138012,16.801395,1000,0,Ooredoo,Sanchaung
UMTS,414,5,9022,39703544,96.135177612305,16.90315246582,1000,0,Ooredoo,Mingaladon
LTE,414,5,9215,134243341,96.153291,16.799482,1000,0,Ooredoo,Bahan
LTE,414,5,9215,134304012,96.15097,16.804276,1000,0,Ooredoo,Bahan
LTE,414,5,9214,134305547,96.155319,16.806107,1000,0,Ooredoo,Bahan
LTE,414,5,9215,134243595,96.151657104492,16.80290222168,1000,0,Ooredoo,Bahan
LTE,414,5,9215,134304013,96.150283813477,16.805648803711,1000,0,Ooredoo,Bahan
LTE,414,5,9215,134243596,96.153717,16.801529,1000,0,Ooredoo,Bahan
LTE,414,5,9215,134243597,96.153030395508,16.801528930664,1000,0,Ooredoo,Bahan
LTE,414,5,9215,134303499,96.154404,16.827793,1000,0,Ooredoo,Bahan
LTE,414,5,9214,134326796,96.158066,16.817093,1000,0,Ooredoo,Bahan
LTE,414,5,9214,134144525,96.155777,16.823959,1000,0,Ooredoo,Bahan
LTE,414,5,9223,134187533,96.155776977539,16.841354370117,1000,0,Ooredoo,Mayangone
LTE,414,5,9214,134325005,96.155777,16.826444,1000,0,Ooredoo,Bahan
LTE,414,5,9214,134326797,96.157150268555,16.816635131836,1000,0,Ooredoo,Bahan
LTE,414,5,9223,134308621,96.159896850586,16.850967407227,1000,0,Ooredoo,Yankin
LTE,414,5,9223,134261773,96.162643,16.851654,1000,0,Ooredoo,Yankin
LTE,414,5,9215,134996748,96.154403686523,16.823501586914,1000,0,Ooredoo,Bahan
LTE,414,5,9214,134188299,96.162369,16.838608,1000,0,Ooredoo,Yankin
UMTS,414,5,9022,39679276,96.159896850586,16.849594116211,1000,0,Ooredoo,Yankin
UMTS,414,5,9022,39676414,96.104965209961,16.893539428711,1000,0,Ooredoo,Insein
UMTS,414,5,9021,39506811,96.175003051758,16.80290222168,1000,0,Ooredoo,Tamwe
UMTS,414,5,9021,39506805,96.176376342773,16.805648803711,1000,0,Ooredoo,Tamwe
UMTS,414,5,9021,39479128,96.166763305664,16.776809692383,1000,0,Ooredoo,Botahtaung
UMTS,414,5,9021,39506808,96.173629760742,16.80290222168,1000,0,Ooredoo,Tamwe
UMTS,414,5,9021,39513688,96.170883178711,16.791915893555,1000,0,Ooredoo,Mingalartaungnyunt
UMTS,414,5,9021,39486071,96.16813659668,16.782302856445,1000,0,Ooredoo,Mingalartaungnyunt
UMTS,414,5,9021,39506800,96.173629760742,16.80290222168,1000,0,Ooredoo,Tamwe
UMTS,414,5,9023,39481558,96.172256469727,16.83723449707,1000,0,Ooredoo,Yankin
UMTS,414,5,9023,39481556,96.170883178711,16.838607788086,1000,0,Ooredoo,Yankin
UMTS,414,5,9023,39482498,96.173629760742,16.833114624023,1000,0,Ooredoo,Yankin
UMTS,414,5,1015,39480829,96.144790649414,16.805648803711,1000,0,Ooredoo,Bahan
UMTS,414,5,9021,9911467,96.14616394043,16.807022094727,1000,0,Ooredoo,Bahan
UMTS,414,5,9022,39691799,96.132431030273,16.813888549805,1000,0,Ooredoo,Kamaryut
UMTS,414,5,9021,39480829,96.14616394043,16.807022094727,1000,0,Ooredoo,Bahan
UMTS,414,5,9021,39480826,96.146851,16.806335,1000,0,Ooredoo,Bahan
UMTS,414,5,1016,39486509,96.162643432617,16.782302856445,1000,0,Ooredoo,Mingalartaungnyunt
UMTS,414,5,9021,39480823,96.144790649414,16.807022094727,1000,0,Ooredoo,Kamaryut
LTE,414,5,9221,134398988,96.132431030273,16.819381713867,1000,0,Ooredoo,Kamaryut
UMTS,414,5,9023,39482399,96.19010925293,16.81526184082,1000,0,Ooredoo,Thingangyun
UMTS,414,5,9023,39482587,96.184802,16.809946,1000,0,Ooredoo,Tamwe
UMTS,414,5,9023,39481549,96.179122924805,16.830368041992,1000,0,Ooredoo,Thingangyun
UMTS,414,5,9023,39486991,96.169509887695,16.833114624023,1000,0,Ooredoo,Yankin
UMTS,414,5,9021,39494852,96.165390014648,16.830368041992,1000,0,Ooredoo,Yankin
UMTS,414,5,9023,39481543,96.179123,16.831055,1000,0,Ooredoo,Thingangyun
UMTS,414,5,9023,39496452,96.16813659668,16.83723449707,1000,0,Ooredoo,Yankin
UMTS,414,5,9023,39482740,96.185989379883,16.819381713867,1000,0,Ooredoo,Thingangyun
UMTS,414,5,9021,39481943,96.15921,16.828995,1000,0,Ooredoo,Yankin
UMTS,414,5,9023,39479190,96.181869506836,16.822128295898,1000,0,Ooredoo,Thingangyun
UMTS,414,5,9023,39481551,96.176613,16.824394,1000,0,Ooredoo,Yankin
UMTS,414,5,9023,39482741,96.183242797852,16.820755004883,1000,0,Ooredoo,Thingangyun
UMTS,414,5,9023,39498352,96.18049621582,16.826248168945,1000,0,Ooredoo,Thingangyun
UMTS,414,5,9023,39482401,96.185225,16.810893,1000,0,Ooredoo,Tamwe
UMTS,414,5,9023,39482496,96.179123,16.834488,1000,0,Ooredoo,South Okkalapa
UMTS,414,5,9021,39486070,96.16769,16.779099,1000,0,Ooredoo,Pazundaung
UMTS,414,5,9021,39479129,96.16813659668,16.779556274414,1000,0,Ooredoo,Pazundaung
LTE,414,5,9217,134244620,96.142319,16.790543,1000,0,Ooredoo,Dagon
LTE,414,5,9215,134327051,96.154404,16.821442,1000,0,Ooredoo,Bahan
UMTS,414,5,9022,39677305,96.150283813477,16.952590942383,1000,0,Ooredoo,Mingaladon
UMTS,414,5,9022,39683130,96.15852355957,16.930618286133,1000,0,Ooredoo,Mingaladon
UMTS,414,5,9022,39683160,96.15852355957,16.931991577148,1000,0,Ooredoo,Mingaladon
LTE,414,5,9221,134250252,96.131057739258,16.820755004883,1000,0,Ooredoo,Kamaryut
LTE,414,5,9214,134290445,96.157837,16.833801,1000,0,Ooredoo,Yankin
UMTS,414,5,9021,39487653,96.135177612305,16.809768676758,1000,0,Ooredoo,Sanchaung
UMTS,414,5,9022,39691797,96.134495,16.813878,1000,0,Ooredoo,Kamaryut
UMTS,414,5,9022,39705205,96.133804,16.818695,1000,0,Ooredoo,Kamaryut
UMTS,414,5,9022,39691798,96.135177612305,16.812515258789,1000,0,Ooredoo,Sanchaung
UMTS,414,5,9022,39676424,96.135177612305,16.809768676758,1000,0,Ooredoo,Sanchaung
LTE,414,5,9223,134289420,96.161270141602,16.835861206055,1000,0,Ooredoo,Yankin
LTE,414,5,9223,134187532,96.16127,16.838264,1000,0,Ooredoo,Yankin
LTE,414,5,9221,134248715,96.121444702148,16.835861206055,1000,0,Ooredoo,Hlaing
LTE,414,5,9222,134247435,96.117325,16.853027,1000,0,Ooredoo,Hlaing
LTE,414,5,9221,134988045,96.120071411133,16.839981079102,1000,0,Ooredoo,Hlaing
LTE,414,5,9221,134956813,96.121444702148,16.83723449707,1000,0,Ooredoo,Hlaing
LTE,414,5,9217,134245387,96.144790649414,16.800155639648,1000,0,Ooredoo,Dagon
LTE,414,5,9217,134244619,96.147537,16.793564,1000,0,Ooredoo,Dagon
LTE,414,5,9221,134247181,96.120071411133,16.839981079102,1000,0,Ooredoo,Hlaing
LTE,414,5,9223,134257675,96.148910522461,16.905899047852,1000,0,Ooredoo,North Okkalapa
LTE,414,5,9221,134942477,96.125564575195,16.82487487793,1000,0,Ooredoo,Kamaryut
LTE,414,5,9221,134250253,96.128311157227,16.820755004883,1000,0,Ooredoo,Kamaryut
LTE,414,5,9216,134343692,96.148910522461,16.798782348633,1000,0,Ooredoo,Dagon
LTE,414,5,9223,134324492,96.166763305664,16.84684753418,1000,0,Ooredoo,Yankin
LTE,414,5,9222,134985997,96.117324829102,16.848220825195,1000,0,Ooredoo,Hlaing
LTE,414,5,9217,134245388,96.148910522461,16.798782348633,1000,0,Ooredoo,Dagon
LTE,414,5,9217,134244875,96.148910522461,16.79328918457,1000,0,Ooredoo,Dagon
LTE,414,5,9222,134249485,96.115951538086,16.857833862305,1000,0,Ooredoo,Hlaing
LTE,414,5,9222,134943244,96.115951538086,16.855087280273,1000,0,Ooredoo,Hlaing
LTE,414,5,9223,134966027,96.150283813477,16.899032592773,1000,0,Ooredoo,North Okkalapa
LTE,414,5,9223,134257676,96.150283813477,16.899032592773,1000,0,Ooredoo,North Okkalapa
UMTS,414,5,9022,39704064,96.139297485352,16.936111450195,1000,0,Ooredoo,Mingaladon
UMTS,414,5,9022,39680340,96.147537231445,16.922378540039,1000,0,Ooredoo,North Okkalapa
UMTS,414,5,9022,39705208,96.133059,16.81819,1000,0,Ooredoo,Kamaryut
UMTS,414,5,9022,39710405,96.133804,16.815948,1000,0,Ooredoo,Kamaryut
UMTS,414,5,9022,39710626,96.144790649414,16.914138793945,1000,0,Ooredoo,North Okkalapa
UMTS,414,5,9022,39679289,96.131057739258,16.820755004883,1000,0,Ooredoo,Kamaryut
UMTS,414,5,9021,39480827,96.148453,16.800613,1000,0,Ooredoo,Dagon
UMTS,414,5,9022,39704068,96.143417358398,16.931991577148,1000,0,Ooredoo,Mingaladon
UMTS,414,5,9022,39680370,96.147537231445,16.923751831055,1000,0,Ooredoo,Mingaladon
UMTS,414,5,9022,39710629,96.144790649414,16.916885375977,1000,0,Ooredoo,North Okkalapa
UMTS,414,5,9022,39683740,96.14616394043,16.911392211914,1000,0,Ooredoo,North Okkalapa
UMTS,414,5,9022,39703997,96.093978881836,16.926498413086,1000,0,Ooredoo,Insein
UMTS,414,5,9022,39714609,96.150283813477,16.926498413086,1000,0,Ooredoo,Mingaladon
UMTS,414,5,9022,39677527,96.150283813477,16.92512512207,1000,0,Ooredoo,Mingaladon
UMTS,414,5,9021,39480830,96.149826,16.800156,1000,0,Ooredoo,Dagon
UMTS,414,5,9022,39678198,96.093978881836,16.927871704102,1000,0,Ooredoo,Insein
UMTS,414,5,9022,39705037,96.108398,16.884613,1000,0,Ooredoo,Insein
UMTS,414,5,9022,39710623,96.144790649414,16.914138793945,1000,0,Ooredoo,North Okkalapa
UMTS,414,5,9022,39676419,96.107712,16.885986,1000,0,Ooredoo,Insein
UMTS,414,5,9022,39679287,96.132431030273,16.820755004883,1000,0,Ooredoo,Kamaryut
UMTS,414,5,9021,39491817,96.159896850586,16.776809692383,1000,0,Ooredoo,Kyauktada
UMTS,414,5,9021,39495196,96.159896850586,16.775436401367,1000,0,Ooredoo,Kyauktada
UMTS,414,5,9021,39491820,96.159896850586,16.776809692383,1000,0,Ooredoo,Kyauktada
UMTS,414,5,9022,39705202,96.134262,16.814804,1000,0,Ooredoo,Kamaryut
LTE,414,5,9212,134173195,96.170883178711,16.779556274414,1000,0,Ooredoo,Pazundaung
LTE,414,5,9217,134168076,96.161270141602,16.779556274414,1000,0,Ooredoo,Mingalartaungnyunt
LTE,414,5,9212,134287116,96.161957,16.774063,1000,0,Ooredoo,Kyauktada
UMTS,414,5,9022,39678129,96.129905,16.807265,1000,0,Ooredoo,Sanchaung
UMTS,414,5,9021,39508527,96.135177612305,16.786422729492,1000,0,Ooredoo,Dagon
UMTS,414,5,9021,39487707,96.14616394043,16.782302856445,1000,0,Ooredoo,Dagon
UMTS,414,5,9021,39485622,96.157871,16.777534,1000,0,Ooredoo,Pabedan
UMTS,414,5,9021,39506876,96.128311157227,16.807022094727,1000,0,Ooredoo,Sanchaung
UMTS,414,5,9021,39480316,96.126937866211,16.804275512695,1000,0,Ooredoo,Sanchaung
UMTS,414,5,9021,39482347,96.131057739258,16.791915893555,1000,0,Ooredoo,Ahlone
UMTS,414,5,9021,39480317,96.125564575195,16.801528930664,1000,0,Ooredoo,Kyeemyindaing
UMTS,414,5,9021,39485652,96.156696,16.777335,1000,0,Ooredoo,Pabedan
LTE,414,5,9215,134327052,96.155776977539,16.819381713867,1000,0,Ooredoo,Bahan
LTE,414,5,9214,134188301,96.160583,16.833801,1000,0,Ooredoo,Yankin
LTE,414,5,9214,134187789,96.159896850586,16.830368041992,1000,0,Ooredoo,Yankin
LTE,414,5,9214,134325003,96.158066,16.828079,1000,0,Ooredoo,Yankin
LTE,414,5,9211,134259211,96.155776977539,16.779556274414,1000,0,Ooredoo,Pabedan
